"Ano","Motivo/Situação","CID","Qte Acidentes","Situação"
"2013","Doença do Trabalho-Com Cat","F11:Transt Mentais e Comport Dev Uso de Opiac","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F12:Transt Mentais Comport Dev Uso Canabinoid","1","Com Cat Registrada"
"2013","Típico-Com Cat","F14:Transt Mentais e Comport Dev Uso da Cocai","4","Com Cat Registrada"
"2013","Trajeto-Com Cat","F14:Transt Mentais e Comport Dev Uso da Cocai","2","Com Cat Registrada"
"2013","Típico-Com Cat","F15:Transt Ment Comp Uso Outr Estim Incl Cafe","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","F15:Transt Ment Comp Uso Outr Estim Incl Cafe","2","Com Cat Registrada"
"2013","Típico-Com Cat","F16:Transt Mentais Comport Dev Uso Alucinogen","9","Com Cat Registrada"
"2013","Típico-Com Cat","F18:Transt Mentais Comport Dev Uso Solv Volat","4","Com Cat Registrada"
"2013","Típico-Com Cat","F19:Transt Ment Comp Mult Drog Out Subst Psic","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F19:Transt Ment Comp Mult Drog Out Subst Psic","3","Com Cat Registrada"
"2013","Trajeto-Com Cat","F19:Transt Ment Comp Mult Drog Out Subst Psic","2","Com Cat Registrada"
"2013","Típico-Com Cat","F20:Esquizofrenia","5","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F20:Esquizofrenia","6","Com Cat Registrada"
"2013","Trajeto-Com Cat","F20:Esquizofrenia","1","Com Cat Registrada"
"2013","Típico-Com Cat","F21:Transt Esquizotipico","1","Com Cat Registrada"
"2013","Típico-Com Cat","F22:Transt Delirantes Persistentes","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F22:Transt Delirantes Persistentes","4","Com Cat Registrada"
"2013","Trajeto-Com Cat","F22:Transt Delirantes Persistentes","1","Com Cat Registrada"
"2013","Típico-Com Cat","F23:Transt Psicoticos Agudos e Transitorios","5","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F23:Transt Psicoticos Agudos e Transitorios","6","Com Cat Registrada"
"2013","Típico-Com Cat","F25:Transt Esquizoafetivos","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F25:Transt Esquizoafetivos","3","Com Cat Registrada"
"2013","Típico-Com Cat","F29:Psicose Nao-Organica Ne","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F29:Psicose Nao-Organica Ne","5","Com Cat Registrada"
"2013","Trajeto-Com Cat","F29:Psicose Nao-Organica Ne","1","Com Cat Registrada"
"2013","Típico-Com Cat","F30:Episodio Maniaco","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F30:Episodio Maniaco","1","Com Cat Registrada"
"2013","Típico-Com Cat","F31:Transt Afetivo Bipolar","10","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F31:Transt Afetivo Bipolar","19","Com Cat Registrada"
"2013","Trajeto-Com Cat","F31:Transt Afetivo Bipolar","1","Com Cat Registrada"
"2013","Típico-Com Cat","F32:Episodios Depressivos","200","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F32:Episodios Depressivos","407","Com Cat Registrada"
"2013","Trajeto-Com Cat","F32:Episodios Depressivos","24","Com Cat Registrada"
"2013","Típico-Com Cat","F33:Transt Depressivo Recorrente","29","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F33:Transt Depressivo Recorrente","120","Com Cat Registrada"
"2013","Trajeto-Com Cat","F33:Transt Depressivo Recorrente","4","Com Cat Registrada"
"2013","Típico-Com Cat","F34:Transt de Humor Persistentes","3","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F34:Transt de Humor Persistentes","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","F34:Transt de Humor Persistentes","1","Com Cat Registrada"
"2013","Típico-Com Cat","F38:Outr Transt do Humor","4","Com Cat Registrada"
"2013","Típico-Com Cat","F39:Transt do Humor Ne","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F39:Transt do Humor Ne","1","Com Cat Registrada"
"2013","Típico-Com Cat","F40:Transt Fobico-Ansiosos","86","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F40:Transt Fobico-Ansiosos","21","Com Cat Registrada"
"2013","Trajeto-Com Cat","F40:Transt Fobico-Ansiosos","9","Com Cat Registrada"
"2013","Típico-Com Cat","F41:Outr Transt Ansiosos","518","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F41:Outr Transt Ansiosos","334","Com Cat Registrada"
"2013","Trajeto-Com Cat","F41:Outr Transt Ansiosos","55","Com Cat Registrada"
"2013","Típico-Com Cat","F42:Transt Obsessivo-Compulsivo","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F42:Transt Obsessivo-Compulsivo","5","Com Cat Registrada"
"2013","Trajeto-Com Cat","F42:Transt Obsessivo-Compulsivo","2","Com Cat Registrada"
"2013","Típico-Com Cat","F43:Reacoes ao Stress Grave e Transt Adaptaca","5131","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F43:Reacoes ao Stress Grave e Transt Adaptaca","638","Com Cat Registrada"
"2013","Trajeto-Com Cat","F43:Reacoes ao Stress Grave e Transt Adaptaca","282","Com Cat Registrada"
"2013","Típico-Com Cat","F44:Transt Dissociativos","6","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F44:Transt Dissociativos","5","Com Cat Registrada"
"2013","Trajeto-Com Cat","F44:Transt Dissociativos","3","Com Cat Registrada"
"2013","Típico-Com Cat","F45:Transt Somatoformes","18","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F45:Transt Somatoformes","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","F45:Transt Somatoformes","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F48:Outr Transt Neuroticos","2","Com Cat Registrada"
"2013","Típico-Com Cat","F51:Transt Nao-Organicos Sono Dev Fat Emocion","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F51:Transt Nao-Organicos Sono Dev Fat Emocion","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","F51:Transt Nao-Organicos Sono Dev Fat Emocion","2","Com Cat Registrada"
"2013","Típico-Com Cat","F52:Disfuncao Sexual N Caus p/Transt Doenc Or","2","Com Cat Registrada"
"2013","Típico-Com Cat","F53:Transt Mentais Comport Assoc Puerperio Nc","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F53:Transt Mentais Comport Assoc Puerperio Nc","2","Com Cat Registrada"
"2013","Típico-Com Cat","F54:Fat Psicolog Comport Assoc Doenc Transt C","4","Com Cat Registrada"
"2013","Típico-Com Cat","F60:Transt Especificos da Personalidade","10","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F60:Transt Especificos da Personalidade","6","Com Cat Registrada"
"2013","Típico-Com Cat","F61:Transt Mistos Personal Outr Transt Person","6","Com Cat Registrada"
"2013","Trajeto-Com Cat","F62:Modif Durad Pers N Atrib Lesao Doenc Cere","1","Com Cat Registrada"
"2013","Típico-Com Cat","F63:Transt dos Habitos e dos Impulsos","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F63:Transt dos Habitos e dos Impulsos","1","Com Cat Registrada"
"2013","Típico-Com Cat","F66:Transt Psic Comp Assoc Desenv Sex e Orien","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F68:Outr Transt Personalidade e Comport Adult","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F69:Transt Personalidade e Comport Adulto Ne","1","Com Cat Registrada"
"2013","Típico-Com Cat","F70:Retardo Mental Leve","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","F70:Retardo Mental Leve","1","Com Cat Registrada"
"2013","Típico-Com Cat","F71:Retardo Mental Moderado","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F73:Retardo Mental Profundo","1","Com Cat Registrada"
"2013","Típico-Com Cat","F78:Outr Retardo Mental","1","Com Cat Registrada"
"2013","Típico-Com Cat","F80:Transt Especificos Desenvolv Fala Linguag","1","Com Cat Registrada"
"2013","Típico-Com Cat","F81:Transt Especif Desenvolv Habilidade Escol","4","Com Cat Registrada"
"2013","Trajeto-Com Cat","F82:Transt Especifico do Desenvolv Motor","1","Com Cat Registrada"
"2013","Típico-Com Cat","F88:Outr Transt do Desenvolv Psicologico","2","Com Cat Registrada"
"2013","Típico-Com Cat","F89:Transt do Desenvolv Psicologico Ne","1","Com Cat Registrada"
"2013","Típico-Com Cat","F90:Transt Hipercineticos","3","Com Cat Registrada"
"2013","Típico-Com Cat","F91:Disturbios de Conduta","6","Com Cat Registrada"
"2013","Trajeto-Com Cat","F91:Disturbios de Conduta","2","Com Cat Registrada"
"2013","Típico-Com Cat","F92:Transt Mistos de Conduta e das Emocoes","15","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F92:Transt Mistos de Conduta e das Emocoes","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","F92:Transt Mistos de Conduta e das Emocoes","1","Com Cat Registrada"
"2013","Típico-Com Cat","F98:Outr Transt Comp Emoc c/Inicio Inf Adoles","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","F98:Outr Transt Comp Emoc c/Inicio Inf Adoles","1","Com Cat Registrada"
"2013","Típico-Com Cat","F99:Transt Mental Ne em Outr Parte","20","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","F99:Transt Mental Ne em Outr Parte","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","F99:Transt Mental Ne em Outr Parte","1","Com Cat Registrada"
"2013","Típico-Com Cat","G02:Meningite em Outr Doenc Infecc e Parasit","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G02:Meningite em Outr Doenc Infecc e Parasit","1","Com Cat Registrada"
"2013","Típico-Com Cat","G04:Encefalite Mielite e Encefalomielite","2","Com Cat Registrada"
"2013","Típico-Com Cat","G06:Abscesso Granuloma Intracran Intra-Raquid","24","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G06:Abscesso Granuloma Intracran Intra-Raquid","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G06:Abscesso Granuloma Intracran Intra-Raquid","2","Com Cat Registrada"
"2013","Típico-Com Cat","G07:Abscess Granul Intracran Intraspin Doenc","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","G07:Abscess Granul Intracran Intraspin Doenc","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G11:Ataxia Hereditaria","1","Com Cat Registrada"
"2013","Típico-Com Cat","G12:Atrofia Muscular Espinal e Sindr Correlat","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G20:Doenc de Parkinson","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G21:Parkinsonismo Secund","1","Com Cat Registrada"
"2013","Típico-Com Cat","G23:Outr Doenc Degenerativas dos Ganglios Bas","1","Com Cat Registrada"
"2013","Típico-Com Cat","G24:Distonia","4","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G24:Distonia","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G24:Distonia","2","Com Cat Registrada"
"2013","Típico-Com Cat","G25:Outr Doenc Extrapiramidais Transt Movimen","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G25:Outr Doenc Extrapiramidais Transt Movimen","2","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G26:Doenc Extrapiramidais Transt Movim Doenc","1","Com Cat Registrada"
"2013","Típico-Com Cat","G31:Outr Doenc Degenerativas Sist Nervoso Nco","2","Com Cat Registrada"
"2013","Típico-Com Cat","G40:Epilepsia","51","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G40:Epilepsia","13","Com Cat Registrada"
"2013","Trajeto-Com Cat","G40:Epilepsia","11","Com Cat Registrada"
"2013","Típico-Com Cat","G43:Enxaqueca","22","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G43:Enxaqueca","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","G43:Enxaqueca","9","Com Cat Registrada"
"2013","Típico-Com Cat","G44:Outr Sindr de Algias Cefalicas","31","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G44:Outr Sindr de Algias Cefalicas","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","G44:Outr Sindr de Algias Cefalicas","7","Com Cat Registrada"
"2013","Típico-Com Cat","G45:Acid Vasc Cerebr Isquemicos Trans Sindr C","5","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G45:Acid Vasc Cerebr Isquemicos Trans Sindr C","12","Com Cat Registrada"
"2013","Trajeto-Com Cat","G45:Acid Vasc Cerebr Isquemicos Trans Sindr C","4","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G46:Sindr Vasc Cerebr Q Ocorr Doenc Cerebrova","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G47:Disturbios do Sono","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G47:Disturbios do Sono","1","Com Cat Registrada"
"2013","Típico-Com Cat","G50:Transt do Nervo Trigemeo","5","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G50:Transt do Nervo Trigemeo","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G50:Transt do Nervo Trigemeo","1","Com Cat Registrada"
"2013","Típico-Com Cat","G51:Transt do Nervo Facial","11","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G51:Transt do Nervo Facial","8","Com Cat Registrada"
"2013","Trajeto-Com Cat","G51:Transt do Nervo Facial","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G52:Transt de Outr Nervos Cranianos","1","Com Cat Registrada"
"2013","Típico-Com Cat","G54:Transt das Raizes e dos Plexos Nervosos","36","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G54:Transt das Raizes e dos Plexos Nervosos","15","Com Cat Registrada"
"2013","Trajeto-Com Cat","G54:Transt das Raizes e dos Plexos Nervosos","15","Com Cat Registrada"
"2013","Típico-Com Cat","G55:Compressoes Raizes Plexos Nervosos Doenc","21","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G55:Compressoes Raizes Plexos Nervosos Doenc","41","Com Cat Registrada"
"2013","Trajeto-Com Cat","G55:Compressoes Raizes Plexos Nervosos Doenc","2","Com Cat Registrada"
"2013","Típico-Com Cat","G56:Mononeuropatias dos Membros Super","171","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G56:Mononeuropatias dos Membros Super","1005","Com Cat Registrada"
"2013","Trajeto-Com Cat","G56:Mononeuropatias dos Membros Super","16","Com Cat Registrada"
"2013","Típico-Com Cat","G57:Mononeuropatias dos Membros Infer","26","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G57:Mononeuropatias dos Membros Infer","8","Com Cat Registrada"
"2013","Trajeto-Com Cat","G57:Mononeuropatias dos Membros Infer","6","Com Cat Registrada"
"2013","Típico-Com Cat","G58:Outr Mononeuropatias","5","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G58:Outr Mononeuropatias","1","Com Cat Registrada"
"2013","Típico-Com Cat","G59:Mononeuropatias em Doenc Cop","2","Com Cat Registrada"
"2013","Típico-Com Cat","G60:Neuropatia Hereditaria e Idiopatica","3","Com Cat Registrada"
"2013","Trajeto-Com Cat","G60:Neuropatia Hereditaria e Idiopatica","1","Com Cat Registrada"
"2013","Típico-Com Cat","G61:Polineuropatia Inflam","8","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G61:Polineuropatia Inflam","1","Com Cat Registrada"
"2013","Típico-Com Cat","G62:Outr Polineuropatias","4","Com Cat Registrada"
"2013","Típico-Com Cat","G63:Polineuropatia em Doenc Cop","3","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G63:Polineuropatia em Doenc Cop","1","Com Cat Registrada"
"2013","Típico-Com Cat","G64:Outr Transt do Sist Nervoso Periferico","3","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G70:Miastenia Gravis Outr Transt Neuromuscula","1","Com Cat Registrada"
"2013","Típico-Com Cat","G71:Transt Prim dos Musculos","4","Com Cat Registrada"
"2013","Típico-Com Cat","G72:Outr Miopatias","4","Com Cat Registrada"
"2013","Típico-Com Cat","G82:Paraplegia e Tetraplegia","18","Com Cat Registrada"
"2013","Trajeto-Com Cat","G82:Paraplegia e Tetraplegia","17","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G83:Outr Sindr Paraliticas","1","Com Cat Registrada"
"2013","Típico-Com Cat","G90:Transt do Sist Nervoso Autonomo","4","Com Cat Registrada"
"2013","Trajeto-Com Cat","G90:Transt do Sist Nervoso Autonomo","4","Com Cat Registrada"
"2013","Típico-Com Cat","G91:Hidrocefalia","3","Com Cat Registrada"
"2013","Típico-Com Cat","G93:Outr Transt do Encefalo","9","Com Cat Registrada"
"2013","Trajeto-Com Cat","G93:Outr Transt do Encefalo","4","Com Cat Registrada"
"2013","Trajeto-Com Cat","G94:Outr Transt do Encefalo em Doenc Cop","2","Com Cat Registrada"
"2013","Típico-Com Cat","G95:Outr Doenc da Medula Espinal","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G95:Outr Doenc da Medula Espinal","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","G95:Outr Doenc da Medula Espinal","4","Com Cat Registrada"
"2013","Típico-Com Cat","G96:Outr Transt do Sist Nervoso Central","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G96:Outr Transt do Sist Nervoso Central","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G96:Outr Transt do Sist Nervoso Central","2","Com Cat Registrada"
"2013","Típico-Com Cat","G97:Transt Pos-Proced do Sist Nervoso Ncop","3","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G97:Transt Pos-Proced do Sist Nervoso Ncop","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G97:Transt Pos-Proced do Sist Nervoso Ncop","1","Com Cat Registrada"
"2013","Típico-Com Cat","G98:Outr Transt do Sist Nervoso Ncop","3","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","G98:Outr Transt do Sist Nervoso Ncop","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","G98:Outr Transt do Sist Nervoso Ncop","4","Com Cat Registrada"
"2013","Típico-Com Cat","G99:Outr Transt do Sist Nervoso em Doenc Cop","5","Com Cat Registrada"
"2013","Trajeto-Com Cat","G99:Outr Transt do Sist Nervoso em Doenc Cop","2","Com Cat Registrada"
"2013","Típico-Com Cat","H00:Hordeolo e Calazio","21","Com Cat Registrada"
"2013","Trajeto-Com Cat","H00:Hordeolo e Calazio","1","Com Cat Registrada"
"2013","Típico-Com Cat","H01:Outr Inflam da Palpebra","37","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H01:Outr Inflam da Palpebra","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H01:Outr Inflam da Palpebra","2","Com Cat Registrada"
"2013","Típico-Com Cat","H02:Outr Transt da Palpebra","51","Com Cat Registrada"
"2013","Trajeto-Com Cat","H02:Outr Transt da Palpebra","6","Com Cat Registrada"
"2013","Típico-Com Cat","H03:Transt da Palpebra em Doenc Cop","3","Com Cat Registrada"
"2013","Típico-Com Cat","H04:Transt do Aparelho Lacrimal","5","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H04:Transt do Aparelho Lacrimal","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H04:Transt do Aparelho Lacrimal","2","Com Cat Registrada"
"2013","Típico-Com Cat","H05:Transt da Orbita","87","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H05:Transt da Orbita","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H05:Transt da Orbita","4","Com Cat Registrada"
"2013","Típico-Com Cat","H06:Transt Aparelho Lacrimal Orbita em Doenc","3","Com Cat Registrada"
"2013","Trajeto-Com Cat","H06:Transt Aparelho Lacrimal Orbita em Doenc","1","Com Cat Registrada"
"2013","Típico-Com Cat","H10:Conjuntivite","1088","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H10:Conjuntivite","5","Com Cat Registrada"
"2013","Trajeto-Com Cat","H10:Conjuntivite","12","Com Cat Registrada"
"2013","Típico-Com Cat","H11:Outr Transt da Conjuntiva","350","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H11:Outr Transt da Conjuntiva","3","Com Cat Registrada"
"2013","Trajeto-Com Cat","H11:Outr Transt da Conjuntiva","11","Com Cat Registrada"
"2013","Típico-Com Cat","H13:Transt da Conjuntiva em Doenc Cop","41","Com Cat Registrada"
"2013","Trajeto-Com Cat","H13:Transt da Conjuntiva em Doenc Cop","1","Com Cat Registrada"
"2013","Típico-Com Cat","H15:Transt da Esclerotica","46","Com Cat Registrada"
"2013","Trajeto-Com Cat","H15:Transt da Esclerotica","1","Com Cat Registrada"
"2013","Típico-Com Cat","H16:Ceratite","1717","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H16:Ceratite","6","Com Cat Registrada"
"2013","Trajeto-Com Cat","H16:Ceratite","28","Com Cat Registrada"
"2013","Típico-Com Cat","H17:Cicatrizes e Opacidades da Cornea","46","Com Cat Registrada"
"2013","Trajeto-Com Cat","H17:Cicatrizes e Opacidades da Cornea","1","Com Cat Registrada"
"2013","Típico-Com Cat","H18:Outr Transt da Cornea","364","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H18:Outr Transt da Cornea","3","Com Cat Registrada"
"2013","Trajeto-Com Cat","H18:Outr Transt da Cornea","1","Com Cat Registrada"
"2013","Típico-Com Cat","H19:Transt da Esclerotica e da Cornea Doenc C","27","Com Cat Registrada"
"2013","Típico-Com Cat","H20:Iridociclite","47","Com Cat Registrada"
"2013","Trajeto-Com Cat","H20:Iridociclite","3","Com Cat Registrada"
"2013","Típico-Com Cat","H21:Outr Transt da Iris e do Corpo Ciliar","24","Com Cat Registrada"
"2013","Típico-Com Cat","H22:Transt da Iris e do Corpo Ciliar Doenc Co","2","Com Cat Registrada"
"2013","Típico-Com Cat","H25:Catarata Senil","3","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H25:Catarata Senil","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H25:Catarata Senil","1","Com Cat Registrada"
"2013","Típico-Com Cat","H26:Outr Cataratas","28","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H26:Outr Cataratas","6","Com Cat Registrada"
"2013","Típico-Com Cat","H27:Outr Transt do Cristalino","4","Com Cat Registrada"
"2013","Típico-Com Cat","H28:Catarata e Outr Transt Cristalino Doenc C","4","Com Cat Registrada"
"2013","Típico-Com Cat","H30:Inflam Coriorretiniana","24","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H30:Inflam Coriorretiniana","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","H30:Inflam Coriorretiniana","1","Com Cat Registrada"
"2013","Típico-Com Cat","H31:Outr Transt da Coroide","6","Com Cat Registrada"
"2013","Típico-Com Cat","H32:Transt Coriorretinianos em Doenc Cop","4","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H32:Transt Coriorretinianos em Doenc Cop","1","Com Cat Registrada"
"2013","Típico-Com Cat","H33:Descolamentos e Defeitos da Retina","58","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H33:Descolamentos e Defeitos da Retina","5","Com Cat Registrada"
"2013","Trajeto-Com Cat","H33:Descolamentos e Defeitos da Retina","1","Com Cat Registrada"
"2013","Típico-Com Cat","H34:Oclusoes Vasculares da Retina","3","Com Cat Registrada"
"2013","Típico-Com Cat","H35:Outr Transt da Retina","35","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H35:Outr Transt da Retina","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H35:Outr Transt da Retina","2","Com Cat Registrada"
"2013","Típico-Com Cat","H36:Transt da Retina em Doenc Cop","5","Com Cat Registrada"
"2013","Trajeto-Com Cat","H36:Transt da Retina em Doenc Cop","1","Com Cat Registrada"
"2013","Típico-Com Cat","H40:Glaucoma","29","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H40:Glaucoma","1","Com Cat Registrada"
"2013","Típico-Com Cat","H42:Glaucoma em Doenc Cop","1","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H42:Glaucoma em Doenc Cop","1","Com Cat Registrada"
"2013","Típico-Com Cat","H43:Transt do Humor Vitreo","17","Com Cat Registrada"
"2013","Trajeto-Com Cat","H43:Transt do Humor Vitreo","1","Com Cat Registrada"
"2013","Típico-Com Cat","H44:Transt do Globo Ocular","283","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H44:Transt do Globo Ocular","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H44:Transt do Globo Ocular","2","Com Cat Registrada"
"2013","Típico-Com Cat","H45:Transt Humor Vitreo e Globo Ocular Doenc","14","Com Cat Registrada"
"2013","Trajeto-Com Cat","H45:Transt Humor Vitreo e Globo Ocular Doenc","1","Com Cat Registrada"
"2013","Típico-Com Cat","H46:Neurite Optica","10","Com Cat Registrada"
"2013","Típico-Com Cat","H47:Outr Transt do Nervo Optico e Vias Optica","96","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H47:Outr Transt do Nervo Optico e Vias Optica","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H47:Outr Transt do Nervo Optico e Vias Optica","9","Com Cat Registrada"
"2013","Típico-Com Cat","H48:Transt Nervo Optico e Vias Opticas Doenc","2","Com Cat Registrada"
"2013","Típico-Com Cat","H49:Estrabismo Paralitico","6","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H49:Estrabismo Paralitico","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","H49:Estrabismo Paralitico","1","Com Cat Registrada"
"2013","Típico-Com Cat","H50:Outr Estrabismos","3","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H50:Outr Estrabismos","1","Com Cat Registrada"
"2013","Trajeto-Com Cat","H50:Outr Estrabismos","1","Com Cat Registrada"
"2013","Típico-Com Cat","H51:Outr Transt do Movimento Binocular","4","Com Cat Registrada"
"2013","Trajeto-Com Cat","H51:Outr Transt do Movimento Binocular","1","Com Cat Registrada"
"2013","Típico-Com Cat","H52:Transt da Refracao e da Acomodacao","43","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H52:Transt da Refracao e da Acomodacao","2","Com Cat Registrada"
"2013","Trajeto-Com Cat","H52:Transt da Refracao e da Acomodacao","3","Com Cat Registrada"
"2013","Típico-Com Cat","H53:Disturbios Visuais","45","Com Cat Registrada"
"2013","Trajeto-Com Cat","H53:Disturbios Visuais","2","Com Cat Registrada"
"2013","Típico-Com Cat","H54:Cegueira e Visao Subnormal","113","Com Cat Registrada"
"2013","Doença do Trabalho-Com Cat","H54:Cegueira e Visao Subnormal","7","Com Cat Registrada"
"2013","Trajeto-Com Cat","H54:Cegueira e Visao Subnormal","5","Com Cat Registrada"
"2013","Típico-Com Cat","H55:Nistagmo e Outr Movimentos Irregulares Ol","8","Com Cat Registrada"
"2013","Típico-Com Cat","H57:Outr Transt do Olho e Anexos","425","Com Cat Registrada"
"2013","Trajeto-Com Cat","H57:Outr Transt do Olho e Anexos","8","Com Cat Registrada"
"2013","Típico-Com Cat","H58:Outr Transt do Olho e Anexos em Doenc Cop","14","Com Cat Registrada"
"2013","Típico-Com Cat","H59:Transt do Olho e Anexos Pos-Proced Ncop","28","Com Cat Registrada"
"2013","Trajeto-Com Cat","H59:Transt do Olho e Anexos Pos-Proced Ncop","3","Com Cat Registrada"
"2013","Típico-Com Cat","H60:Otite Externa","14","Com Cat Registrada"
