"Ano","CNAE","Motivo","Qte Acidentes Registrados","Situação","GrupoCnae","GrCnaeLetra"
"2003","Fabricação de Outros Produtos Inorgânicos","Doença do Trabalho-Com Cat","14","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos Petroquímicos Básicos","Típico-Com Cat","176","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos Petroquímicos Básicos","Trajeto-Com Cat","13","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos Petroquímicos Básicos","Doença do Trabalho-Com Cat","9","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Intermediários para Resinas e F","Típico-Com Cat","40","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Intermediários para Resinas e F","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Intermediários para Resinas e F","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Outros Produtos Químicos Orgâni","Típico-Com Cat","258","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Outros Produtos Químicos Orgâni","Trajeto-Com Cat","20","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Outros Produtos Químicos Orgâni","Doença do Trabalho-Com Cat","8","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Resinas Termoplásticas","Típico-Com Cat","144","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Resinas Termoplásticas","Trajeto-Com Cat","13","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Resinas Termoplásticas","Doença do Trabalho-Com Cat","14","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Resinas Termofixas","Típico-Com Cat","33","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Resinas Termofixas","Trajeto-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Resinas Termofixas","Doença do Trabalho-Com Cat","8","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Elastomeros","Típico-Com Cat","38","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Elastomeros","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Elastomeros","Doença do Trabalho-Com Cat","6","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fibras/ Fios/ Cabos e Filamento","Típico-Com Cat","52","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fibras/ Fios/ Cabos e Filamento","Trajeto-Com Cat","6","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fibras/ Fios/ Cabos e Filamento","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fibras/Fios/Cabos e Filamentos","Típico-Com Cat","73","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fibras/Fios/Cabos e Filamentos","Trajeto-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fibras/Fios/Cabos e Filamentos","Doença do Trabalho-Com Cat","25","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos Farmoquimicos","Típico-Com Cat","56","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos Farmoquimicos","Trajeto-Com Cat","7","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos Farmoquimicos","Doença do Trabalho-Com Cat","11","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Medicamentos para Uso Humano","Típico-Com Cat","653","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Medicamentos para Uso Humano","Trajeto-Com Cat","120","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Medicamentos para Uso Humano","Doença do Trabalho-Com Cat","130","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Medicamentos para Uso Veterinár","Típico-Com Cat","58","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Medicamentos para Uso Veterinár","Trajeto-Com Cat","11","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Medicamentos para Uso Veterinár","Doença do Trabalho-Com Cat","11","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Materiais para Usos Médicos/Hos","Típico-Com Cat","124","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Materiais para Usos Médicos/Hos","Trajeto-Com Cat","25","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Materiais para Usos Médicos/Hos","Doença do Trabalho-Com Cat","44","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Inseticidas","Típico-Com Cat","31","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Inseticidas","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Inseticidas","Doença do Trabalho-Com Cat","6","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fungicidas","Típico-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fungicidas","Trajeto-Com Cat","0","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Fungicidas","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Herbicidas","Típico-Com Cat","27","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Herbicidas","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Herbicidas","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Outros Defensivos Agrícolas","Típico-Com Cat","45","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Outros Defensivos Agrícolas","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Outros Defensivos Agrícolas","Doença do Trabalho-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Sabões/ Sabonetes e Detergentes","Típico-Com Cat","264","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Sabões/ Sabonetes e Detergentes","Trajeto-Com Cat","30","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Sabões/ Sabonetes e Detergentes","Doença do Trabalho-Com Cat","39","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos de Limpeza e Polimento","Típico-Com Cat","160","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos de Limpeza e Polimento","Trajeto-Com Cat","23","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Produtos de Limpeza e Polimento","Doença do Trabalho-Com Cat","20","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Artigos de Perfumaria e Cosméti","Típico-Com Cat","307","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Artigos de Perfumaria e Cosméti","Trajeto-Com Cat","68","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Artigos de Perfumaria e Cosméti","Doença do Trabalho-Com Cat","65","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Tintas/ Vernizes/ Esmaltes e La","Típico-Com Cat","237","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Tintas/ Vernizes/ Esmaltes e La","Trajeto-Com Cat","36","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Tintas/ Vernizes/ Esmaltes e La","Doença do Trabalho-Com Cat","23","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Tintas de Impressão","Típico-Com Cat","8","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Tintas de Impressão","Trajeto-Com Cat","1","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Tintas de Impressão","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Impermeabilizantes/ Solventes E","Típico-Com Cat","39","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Impermeabilizantes/ Solventes E","Trajeto-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Impermeabilizantes/ Solventes E","Doença do Trabalho-Com Cat","4","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Adesivos e Selantes","Típico-Com Cat","53","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Adesivos e Selantes","Trajeto-Com Cat","6","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Adesivos e Selantes","Doença do Trabalho-Com Cat","3","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Explosivos","Típico-Com Cat","115","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Explosivos","Trajeto-Com Cat","12","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Explosivos","Doença do Trabalho-Com Cat","4","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Catalisadores","Típico-Com Cat","34","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Catalisadores","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Catalisadores","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Aditivos de Uso Industrial","Típico-Com Cat","59","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Aditivos de Uso Industrial","Trajeto-Com Cat","6","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Aditivos de Uso Industrial","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabr Chapas/Filmes/Papeis e Outr Materiais e","Típico-Com Cat","32","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabr Chapas/Filmes/Papeis e Outr Materiais e","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabr Chapas/Filmes/Papeis e Outr Materiais e","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Discos e Fitas Virgens","Típico-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Discos e Fitas Virgens","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Discos e Fitas Virgens","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabric de Outros Prod Químicos não Especifica","Típico-Com Cat","825","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabric de Outros Prod Químicos não Especifica","Trajeto-Com Cat","103","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabric de Outros Prod Químicos não Especifica","Doença do Trabalho-Com Cat","62","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"2003","Fabricação de Pneumáticos e de Câmaras-De-Ar","Típico-Com Cat","493","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Pneumáticos e de Câmaras-De-Ar","Trajeto-Com Cat","28","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Pneumáticos e de Câmaras-De-Ar","Doença do Trabalho-Com Cat","94","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Recondicionamento de Pneumáticos","Típico-Com Cat","216","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Recondicionamento de Pneumáticos","Trajeto-Com Cat","26","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Recondicionamento de Pneumáticos","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Artefatos Diversos de Borracha","Típico-Com Cat","1034","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Artefatos Diversos de Borracha","Trajeto-Com Cat","84","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Artefatos Diversos de Borracha","Doença do Trabalho-Com Cat","127","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Laminados Planos e Tubulares Pl","Típico-Com Cat","372","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Laminados Planos e Tubulares Pl","Trajeto-Com Cat","28","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Laminados Planos e Tubulares Pl","Doença do Trabalho-Com Cat","53","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Embalagens de Plástico","Típico-Com Cat","2093","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Embalagens de Plástico","Trajeto-Com Cat","225","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Embalagens de Plástico","Doença do Trabalho-Com Cat","161","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Artefatos Diversos de Plástico","Típico-Com Cat","2556","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Artefatos Diversos de Plástico","Trajeto-Com Cat","313","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Artefatos Diversos de Plástico","Doença do Trabalho-Com Cat","282","Com Cat Registrada","Fabricação de artigos de borracha e plástico","Industrias de Transformação"
"2003","Fabricação de Vidro Plano e de Segurança","Típico-Com Cat","307","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Vidro Plano e de Segurança","Trajeto-Com Cat","19","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Vidro Plano e de Segurança","Doença do Trabalho-Com Cat","20","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Vasilhames de Vidro","Típico-Com Cat","189","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Vasilhames de Vidro","Trajeto-Com Cat","26","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Vasilhames de Vidro","Doença do Trabalho-Com Cat","12","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Artigos de Vidro","Típico-Com Cat","373","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Artigos de Vidro","Trajeto-Com Cat","46","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Artigos de Vidro","Doença do Trabalho-Com Cat","19","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Cimento","Típico-Com Cat","359","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Cimento","Trajeto-Com Cat","21","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Cimento","Doença do Trabalho-Com Cat","3","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Artefato de Concreto/Cimento/Fi","Típico-Com Cat","1103","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Artefato de Concreto/Cimento/Fi","Trajeto-Com Cat","97","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Artefato de Concreto/Cimento/Fi","Doença do Trabalho-Com Cat","53","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabr Prod Cerâmicos Não-Refratários p/ Uso Es","Típico-Com Cat","1706","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabr Prod Cerâmicos Não-Refratários p/ Uso Es","Trajeto-Com Cat","145","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabr Prod Cerâmicos Não-Refratários p/ Uso Es","Doença do Trabalho-Com Cat","71","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Produtos Cerâmicos Refratários","Típico-Com Cat","156","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Produtos Cerâmicos Refratários","Trajeto-Com Cat","11","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Produtos Cerâmicos Refratários","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Produtos Cerâmicos Não-Refratár","Típico-Com Cat","666","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Produtos Cerâmicos Não-Refratár","Trajeto-Com Cat","74","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Produtos Cerâmicos Não-Refratár","Doença do Trabalho-Com Cat","70","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Britament/ Aparelham e Out. Trabalhos em Pedr","Típico-Com Cat","587","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Britament/ Aparelham e Out. Trabalhos em Pedr","Trajeto-Com Cat","54","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Britament/ Aparelham e Out. Trabalhos em Pedr","Doença do Trabalho-Com Cat","25","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Cal Virgem/ Cal Hidratada e Ges","Típico-Com Cat","189","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Cal Virgem/ Cal Hidratada e Ges","Trajeto-Com Cat","8","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Cal Virgem/ Cal Hidratada e Ges","Doença do Trabalho-Com Cat","9","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Outros Produtos de Minerais Não","Típico-Com Cat","386","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Outros Produtos de Minerais Não","Trajeto-Com Cat","42","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Fabricação de Outros Produtos de Minerais Não","Doença do Trabalho-Com Cat","39","Com Cat Registrada","Fabricação de produtos de minerais não metál.","Industrias de Transformação"
"2003","Produção de Laminados Planos de Aço","Típico-Com Cat","392","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Laminados Planos de Aço","Trajeto-Com Cat","105","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Laminados Planos de Aço","Doença do Trabalho-Com Cat","13","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Laminados Não-Planos de Aço","Típico-Com Cat","760","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Laminados Não-Planos de Aço","Trajeto-Com Cat","26","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Laminados Não-Planos de Aço","Doença do Trabalho-Com Cat","20","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Gusa","Típico-Com Cat","608","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Gusa","Trajeto-Com Cat","19","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção de Gusa","Doença do Trabalho-Com Cat","12","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção Ferro/ Aço e Ferro-Ligas em Formas P","Típico-Com Cat","660","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção Ferro/ Aço e Ferro-Ligas em Formas P","Trajeto-Com Cat","38","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Produção Ferro/ Aço e Ferro-Ligas em Formas P","Doença do Trabalho-Com Cat","13","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Prod Relaminados/ Trefilados e Retrefilados D","Típico-Com Cat","336","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Prod Relaminados/ Trefilados e Retrefilados D","Trajeto-Com Cat","20","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Prod Relaminados/ Trefilados e Retrefilados D","Doença do Trabalho-Com Cat","16","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Tubos de Aço com Costura","Típico-Com Cat","269","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Tubos de Aço com Costura","Trajeto-Com Cat","19","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Tubos de Aço com Costura","Doença do Trabalho-Com Cat","38","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Outros Tubos de Ferro e Aço","Típico-Com Cat","95","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Outros Tubos de Ferro e Aço","Trajeto-Com Cat","3","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Outros Tubos de Ferro e Aço","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia do Alumínio e Suas Ligas","Típico-Com Cat","386","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia do Alumínio e Suas Ligas","Trajeto-Com Cat","27","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia do Alumínio e Suas Ligas","Doença do Trabalho-Com Cat","32","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia dos Metais Preciosos","Típico-Com Cat","6","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia dos Metais Preciosos","Trajeto-Com Cat","1","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia dos Metais Preciosos","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia de Outros Metais Não-Ferrosos e Su","Típico-Com Cat","805","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia de Outros Metais Não-Ferrosos e Su","Trajeto-Com Cat","33","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Metalurgia de Outros Metais Não-Ferrosos e Su","Doença do Trabalho-Com Cat","65","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Pecas Fundidas de Ferro e Aço","Típico-Com Cat","2851","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Pecas Fundidas de Ferro e Aço","Trajeto-Com Cat","126","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Pecas Fundidas de Ferro e Aço","Doença do Trabalho-Com Cat","210","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Pecas Fundidas de Metais Não-Fe","Típico-Com Cat","556","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Pecas Fundidas de Metais Não-Fe","Trajeto-Com Cat","37","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabricação de Pecas Fundidas de Metais Não-Fe","Doença do Trabalho-Com Cat","27","Com Cat Registrada","Metalurgia básica","Industrias de Transformação"
"2003","Fabr Estrut. Metal p/ Edifícios/Pontes/Torres","Típico-Com Cat","964","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabr Estrut. Metal p/ Edifícios/Pontes/Torres","Trajeto-Com Cat","56","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabr Estrut. Metal p/ Edifícios/Pontes/Torres","Doença do Trabalho-Com Cat","23","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Esquadrias de Metal","Típico-Com Cat","687","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Esquadrias de Metal","Trajeto-Com Cat","55","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Esquadrias de Metal","Doença do Trabalho-Com Cat","32","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Obras de Caldeiraria Pesada","Típico-Com Cat","237","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Obras de Caldeiraria Pesada","Trajeto-Com Cat","10","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Obras de Caldeiraria Pesada","Doença do Trabalho-Com Cat","2","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabric Tanques/ Reservatórios Metálicos e Cal","Típico-Com Cat","270","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabric Tanques/ Reservatórios Metálicos e Cal","Trajeto-Com Cat","14","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
