"Ano","Unidade da Federação","Motivo/Situação","Qte Acidentes"
"2007","Tocantins","Doença do Trabalho-Com Cat","168"
"2007","Tocantins","Trajeto-Com Cat","242"
"2007","Alagoas","Sem Cat","803"
"2007","Alagoas","Sem Cat","1"
"2007","Amazonas","Sem Cat","1617"
"2007","Amazonas","Sem Cat","3"
"2007","Bahia","Sem Cat","7552"
"2007","Bahia","Sem Cat","21"
"2007","Bahia","Sem Cat","4"
"2007","Bahia","Sem Cat","2"
"2007","Ceará","Sem Cat","2174"
"2007","Ceará","Sem Cat","4"
"2007","Ceará","Sem Cat","2"
"2007","Mato Grosso do Sul","Sem Cat","2021"
"2007","Mato Grosso do Sul","Sem Cat","5"
"2007","Espírito Santo","Sem Cat","3641"
"2007","Espírito Santo","Sem Cat","144"
"2007","Espírito Santo","Sem Cat","1"
"2007","Espírito Santo","Sem Cat","21"
"2007","Goiás","Sem Cat","2159"
"2007","Goiás","Sem Cat","10"
"2007","Goiás","Sem Cat","3"
"2007","Maranhão","Sem Cat","1148"
"2007","Mato Grosso","Sem Cat","2872"
"2007","Mato Grosso","Sem Cat","11"
"2007","Mato Grosso","Sem Cat","1"
"2007","Minas Gerais","Sem Cat","13533"
"2007","Minas Gerais","Sem Cat","34"
"2007","Minas Gerais","Sem Cat","2"
"2007","Minas Gerais","Sem Cat","1"
"2007","Pará","Sem Cat","1636"
"2007","Pará","Sem Cat","3"
"2007","Paraíba","Sem Cat","864"
"2007","Paraíba","Sem Cat","10"
"2007","Paraíba","Sem Cat","1"
"2007","Paraíba","Sem Cat","1"
"2007","Paraná","Sem Cat","11843"
"2007","Paraná","Sem Cat","74"
"2007","Paraná","Sem Cat","2"
"2007","Paraná","Sem Cat","6"
"2007","Pernambuco","Sem Cat","3111"
"2007","Pernambuco","Sem Cat","25"
"2007","Pernambuco","Sem Cat","1"
"2007","Piauí","Sem Cat","661"
"2007","Rio de Janeiro","Sem Cat","10520"
"2007","Rio de Janeiro","Sem Cat","12"
"2007","Rio de Janeiro","Sem Cat","6"
"2007","Rio de Janeiro","Sem Cat","6"
"2007","Rio Grande do Norte","Sem Cat","1086"
"2007","Rio Grande do Norte","Sem Cat","3"
"2007","Rio Grande do Norte","Sem Cat","2"
"2007","Rio Grande do Sul","Sem Cat","11779"
"2007","Rio Grande do Sul","Sem Cat","721"
"2007","Rio Grande do Sul","Sem Cat","2"
"2007","Rio Grande do Sul","Sem Cat","32"
"2007","Santa Catarina","Sem Cat","12860"
"2007","Santa Catarina","Sem Cat","381"
"2007","Santa Catarina","Sem Cat","7"
"2007","Santa Catarina","Sem Cat","32"
"2007","São Paulo","Sem Cat","42066"
"2007","São Paulo","Sem Cat","46"
"2007","São Paulo","Sem Cat","1"
"2007","São Paulo","Sem Cat","4"
"2007","Sergipe","Sem Cat","554"
"2007","Sergipe","Sem Cat","5"
"2007","Sergipe","Sem Cat","1"
"2007","Distrito Federal","Sem Cat","2233"
"2007","Distrito Federal","Sem Cat","4"
"2007","Distrito Federal","Sem Cat","3"
"2007","Acre","Sem Cat","246"
"2007","Acre","Sem Cat","1"
"2007","Amapá","Sem Cat","72"
"2007","Rondônia","Sem Cat","1577"
"2007","Rondônia","Sem Cat","30"
"2007","Rondônia","Sem Cat","3"
"2007","Roraima","Sem Cat","206"
"2007","Tocantins","Sem Cat","578"
"2007","Tocantins","Sem Cat","1"
"2008","Alagoas","Típico-Com Cat","6177"
"2008","Alagoas","Doença do Trabalho-Com Cat","125"
"2008","Alagoas","Trajeto-Com Cat","633"
"2008","Amazonas","Típico-Com Cat","5676"
"2008","Amazonas","Doença do Trabalho-Com Cat","900"
"2008","Amazonas","Trajeto-Com Cat","835"
"2008","Bahia","Típico-Com Cat","12622"
"2008","Bahia","Doença do Trabalho-Com Cat","1159"
"2008","Bahia","Trajeto-Com Cat","2085"
"2008","Ceará","Típico-Com Cat","4513"
"2008","Ceará","Doença do Trabalho-Com Cat","297"
"2008","Ceará","Trajeto-Com Cat","1463"
"2008","Mato Grosso do Sul","Típico-Com Cat","6797"
"2008","Mato Grosso do Sul","Doença do Trabalho-Com Cat","212"
"2008","Mato Grosso do Sul","Trajeto-Com Cat","1333"
"2008","Espírito Santo","Típico-Com Cat","10605"
"2008","Espírito Santo","Doença do Trabalho-Com Cat","344"
"2008","Espírito Santo","Trajeto-Com Cat","1831"
"2008","Goiás","Típico-Com Cat","11615"
"2008","Goiás","Doença do Trabalho-Com Cat","242"
"2008","Goiás","Trajeto-Com Cat","2639"
"2008","Maranhão","Típico-Com Cat","2996"
"2008","Maranhão","Doença do Trabalho-Com Cat","95"
"2008","Maranhão","Trajeto-Com Cat","476"
"2008","Mato Grosso","Típico-Com Cat","8021"
"2008","Mato Grosso","Doença do Trabalho-Com Cat","217"
"2008","Mato Grosso","Trajeto-Com Cat","1411"
"2008","Minas Gerais","Típico-Com Cat","48421"
"2008","Minas Gerais","Doença do Trabalho-Com Cat","1432"
"2008","Minas Gerais","Trajeto-Com Cat","8139"
"2008","Pará","Típico-Com Cat","8128"
"2008","Pará","Doença do Trabalho-Com Cat","247"
"2008","Pará","Trajeto-Com Cat","1198"
"2008","Paraíba","Típico-Com Cat","2204"
"2008","Paraíba","Doença do Trabalho-Com Cat","165"
"2008","Paraíba","Trajeto-Com Cat","429"
"2008","Paraná","Típico-Com Cat","33839"
"2008","Paraná","Doença do Trabalho-Com Cat","1018"
"2008","Paraná","Trajeto-Com Cat","6083"
"2008","Pernambuco","Típico-Com Cat","9169"
"2008","Pernambuco","Doença do Trabalho-Com Cat","563"
"2008","Pernambuco","Trajeto-Com Cat","2104"
"2008","Piauí","Típico-Com Cat","808"
"2008","Piauí","Doença do Trabalho-Com Cat","33"
"2008","Piauí","Trajeto-Com Cat","262"
"2008","Rio de Janeiro","Típico-Com Cat","29672"
"2008","Rio de Janeiro","Doença do Trabalho-Com Cat","2692"
"2008","Rio de Janeiro","Trajeto-Com Cat","7345"
"2008","Rio Grande do Norte","Típico-Com Cat","5482"
"2008","Rio Grande do Norte","Doença do Trabalho-Com Cat","195"
"2008","Rio Grande do Norte","Trajeto-Com Cat","898"
"2008","Rio Grande do Sul","Típico-Com Cat","36892"
"2008","Rio Grande do Sul","Doença do Trabalho-Com Cat","1776"
"2008","Rio Grande do Sul","Trajeto-Com Cat","6058"
"2008","Santa Catarina","Típico-Com Cat","22826"
"2008","Santa Catarina","Doença do Trabalho-Com Cat","1037"
"2008","Santa Catarina","Trajeto-Com Cat","5177"
"2008","São Paulo","Típico-Com Cat","165179"
"2008","São Paulo","Doença do Trabalho-Com Cat","6938"
"2008","São Paulo","Trajeto-Com Cat","35569"
"2008","Sergipe","Típico-Com Cat","1813"
"2008","Sergipe","Doença do Trabalho-Com Cat","83"
"2008","Sergipe","Trajeto-Com Cat","349"
"2008","Distrito Federal","Típico-Com Cat","4541"
"2008","Distrito Federal","Doença do Trabalho-Com Cat","355"
"2008","Distrito Federal","Trajeto-Com Cat","1341"
"2008","Acre","Típico-Com Cat","307"
"2008","Acre","Doença do Trabalho-Com Cat","36"
"2008","Acre","Trajeto-Com Cat","99"
"2008","Amapá","Típico-Com Cat","394"
"2008","Amapá","Doença do Trabalho-Com Cat","9"
"2008","Amapá","Trajeto-Com Cat","114"
"2008","Rondônia","Típico-Com Cat","2064"
"2008","Rondônia","Doença do Trabalho-Com Cat","133"
"2008","Rondônia","Trajeto-Com Cat","527"
"2008","Roraima","Típico-Com Cat","139"
"2008","Roraima","Doença do Trabalho-Com Cat","5"
"2008","Roraima","Trajeto-Com Cat","77"
"2008","Tocantins","Típico-Com Cat","1025"
"2008","Tocantins","Doença do Trabalho-Com Cat","48"
"2008","Tocantins","Trajeto-Com Cat","267"
"2008","Alagoas","Sem Cat","1643"
"2008","Alagoas","Sem Cat","1"
"2008","Alagoas","Sem Cat","1"
"2008","Amazonas","Sem Cat","2071"
"2008","Amazonas","Sem Cat","2"
"2008","Bahia","Sem Cat","10249"
"2008","Bahia","Sem Cat","20"
"2008","Bahia","Sem Cat","1"
"2008","Bahia","Sem Cat","6"
"2008","Ceará","Sem Cat","3866"
"2008","Ceará","Sem Cat","11"
"2008","Ceará","Sem Cat","1"
"2008","Ceará","Sem Cat","2"
"2008","Mato Grosso do Sul","Sem Cat","3066"
"2008","Mato Grosso do Sul","Sem Cat","5"
"2008","Mato Grosso do Sul","Sem Cat","1"
"2008","Mato Grosso do Sul","Sem Cat","2"
"2008","Espírito Santo","Sem Cat","4499"
"2008","Espírito Santo","Sem Cat","129"
"2008","Espírito Santo","Sem Cat","19"
"2008","Goiás","Sem Cat","3338"
"2008","Goiás","Sem Cat","5"
"2008","Goiás","Sem Cat","1"
"2008","Maranhão","Sem Cat","2243"
"2008","Mato Grosso","Sem Cat","4168"
"2008","Mato Grosso","Sem Cat","13"
"2008","Mato Grosso","Sem Cat","2"
"2008","Minas Gerais","Sem Cat","20219"
"2008","Minas Gerais","Sem Cat","45"
"2008","Minas Gerais","Sem Cat","4"
"2008","Minas Gerais","Sem Cat","5"
"2008","Pará","Sem Cat","2350"
"2008","Pará","Sem Cat","3"
"2008","Paraíba","Sem Cat","1459"
"2008","Paraíba","Sem Cat","13"
"2008","Paraíba","Sem Cat","7"
"2008","Paraná","Sem Cat","16562"
"2008","Paraná","Sem Cat","24"
"2008","Paraná","Sem Cat","3"
"2008","Pernambuco","Sem Cat","4981"
"2008","Pernambuco","Sem Cat","22"
"2008","Pernambuco","Sem Cat","2"
"2008","Piauí","Sem Cat","1507"
"2008","Piauí","Sem Cat","1"
"2008","Piauí","Sem Cat","1"
"2008","Rio de Janeiro","Sem Cat","13670"
"2008","Rio de Janeiro","Sem Cat","21"
"2008","Rio de Janeiro","Sem Cat","5"
"2008","Rio de Janeiro","Sem Cat","2"
"2008","Rio Grande do Norte","Sem Cat","1875"
"2008","Rio Grande do Norte","Sem Cat","6"
"2008","Rio Grande do Sul","Sem Cat","17977"
"2008","Rio Grande do Sul","Sem Cat","650"
"2008","Rio Grande do Sul","Sem Cat","6"
"2008","Rio Grande do Sul","Sem Cat","37"
"2008","Santa Catarina","Sem Cat","21799"
"2008","Santa Catarina","Sem Cat","429"
"2008","Santa Catarina","Sem Cat","7"
"2008","Santa Catarina","Sem Cat","22"
"2008","São Paulo","Sem Cat","58195"
"2008","São Paulo","Sem Cat","80"
"2008","São Paulo","Sem Cat","7"
"2008","São Paulo","Sem Cat","7"
"2008","Sergipe","Sem Cat","825"
"2008","Sergipe","Sem Cat","12"
"2008","Distrito Federal","Sem Cat","3110"
"2008","Distrito Federal","Sem Cat","2"
"2008","Distrito Federal","Sem Cat","1"
"2008","Distrito Federal","Sem Cat","1"
"2008","Acre","Sem Cat","378"
"2008","Acre","Sem Cat","1"
"2008","Amapá","Sem Cat","125"
"2008","Rondônia","Sem Cat","1946"
"2008","Rondônia","Sem Cat","44"
"2008","Rondônia","Sem Cat","1"
"2008","Rondônia","Sem Cat","4"
"2008","Roraima","Sem Cat","313"
"2008","Roraima","Sem Cat","1"
"2008","Tocantins","Sem Cat","825"
"2009","Alagoas","Típico-Com Cat","6008"
"2009","Alagoas","Doença do Trabalho-Com Cat","150"
"2009","Alagoas","Trajeto-Com Cat","542"
"2009","Amazonas","Típico-Com Cat","5323"
"2009","Amazonas","Doença do Trabalho-Com Cat","623"
"2009","Amazonas","Trajeto-Com Cat","775"
"2009","Bahia","Típico-Com Cat","12200"
"2009","Bahia","Doença do Trabalho-Com Cat","957"
"2009","Bahia","Trajeto-Com Cat","2238"
"2009","Ceará","Típico-Com Cat","5249"
"2009","Ceará","Doença do Trabalho-Com Cat","332"
"2009","Ceará","Trajeto-Com Cat","1823"
"2009","Mato Grosso do Sul","Típico-Com Cat","5777"
"2009","Mato Grosso do Sul","Doença do Trabalho-Com Cat","263"
"2009","Mato Grosso do Sul","Trajeto-Com Cat","1486"
"2009","Espírito Santo","Típico-Com Cat","9680"
"2009","Espírito Santo","Doença do Trabalho-Com Cat","282"
"2009","Espírito Santo","Trajeto-Com Cat","1906"
"2009","Goiás","Típico-Com Cat","10788"
"2009","Goiás","Doença do Trabalho-Com Cat","258"
"2009","Goiás","Trajeto-Com Cat","2870"
"2009","Maranhão","Típico-Com Cat","2886"
"2009","Maranhão","Doença do Trabalho-Com Cat","76"
"2009","Maranhão","Trajeto-Com Cat","559"
"2009","Mato Grosso","Típico-Com Cat","7914"
"2009","Mato Grosso","Doença do Trabalho-Com Cat","228"
"2009","Mato Grosso","Trajeto-Com Cat","1471"
"2009","Minas Gerais","Típico-Com Cat","46258"
"2009","Minas Gerais","Doença do Trabalho-Com Cat","1510"
"2009","Minas Gerais","Trajeto-Com Cat","7761"
"2009","Pará","Típico-Com Cat","8017"
"2009","Pará","Doença do Trabalho-Com Cat","252"
"2009","Pará","Trajeto-Com Cat","1144"
"2009","Paraíba","Típico-Com Cat","2265"
"2009","Paraíba","Doença do Trabalho-Com Cat","229"
"2009","Paraíba","Trajeto-Com Cat","507"
"2009","Paraná","Típico-Com Cat","33608"
"2009","Paraná","Doença do Trabalho-Com Cat","894"
"2009","Paraná","Trajeto-Com Cat","6274"
"2009","Pernambuco","Típico-Com Cat","9756"
"2009","Pernambuco","Doença do Trabalho-Com Cat","687"
"2009","Pernambuco","Trajeto-Com Cat","2258"
"2009","Piauí","Típico-Com Cat","784"
"2009","Piauí","Doença do Trabalho-Com Cat","32"
"2009","Piauí","Trajeto-Com Cat","312"
"2009","Rio de Janeiro","Típico-Com Cat","29145"
"2009","Rio de Janeiro","Doença do Trabalho-Com Cat","2761"
"2009","Rio de Janeiro","Trajeto-Com Cat","7587"
"2009","Rio Grande do Norte","Típico-Com Cat","5731"
"2009","Rio Grande do Norte","Doença do Trabalho-Com Cat","200"
"2009","Rio Grande do Norte","Trajeto-Com Cat","904"
"2009","Rio Grande do Sul","Típico-Com Cat","33493"
"2009","Rio Grande do Sul","Doença do Trabalho-Com Cat","1711"
"2009","Rio Grande do Sul","Trajeto-Com Cat","6059"
"2009","Santa Catarina","Típico-Com Cat","22049"
"2009","Santa Catarina","Doença do Trabalho-Com Cat","1035"
"2009","Santa Catarina","Trajeto-Com Cat","5286"
"2009","São Paulo","Típico-Com Cat","156923"
"2009","São Paulo","Doença do Trabalho-Com Cat","6492"
"2009","São Paulo","Trajeto-Com Cat","35466"
"2009","Sergipe","Típico-Com Cat","1770"
"2009","Sergipe","Doença do Trabalho-Com Cat","110"
"2009","Sergipe","Trajeto-Com Cat","376"
"2009","Distrito Federal","Típico-Com Cat","4788"
"2009","Distrito Federal","Doença do Trabalho-Com Cat","324"
"2009","Distrito Federal","Trajeto-Com Cat","1417"
"2009","Acre","Típico-Com Cat","378"
"2009","Acre","Doença do Trabalho-Com Cat","32"
"2009","Acre","Trajeto-Com Cat","98"
"2009","Amapá","Típico-Com Cat","426"
"2009","Amapá","Doença do Trabalho-Com Cat","7"
"2009","Amapá","Trajeto-Com Cat","145"
"2009","Rondônia","Típico-Com Cat","2164"
"2009","Rondônia","Doença do Trabalho-Com Cat","94"
"2009","Rondônia","Trajeto-Com Cat","534"
"2009","Roraima","Típico-Com Cat","133"
"2009","Roraima","Doença do Trabalho-Com Cat","4"
"2009","Roraima","Trajeto-Com Cat","104"
"2009","Tocantins","Típico-Com Cat","985"
"2009","Tocantins","Doença do Trabalho-Com Cat","27"
"2009","Tocantins","Trajeto-Com Cat","278"
"2009","Alagoas","Sem Cat","2363"
"2009","Alagoas","Sem Cat","2"
"2009","Amazonas","Sem Cat","2123"
"2009","Amazonas","Sem Cat","3"
"2009","Amazonas","Sem Cat","2"
"2009","Bahia","Sem Cat","11076"
"2009","Bahia","Sem Cat","10"
"2009","Bahia","Sem Cat","1"
"2009","Bahia","Sem Cat","1"
"2009","Ceará","Sem Cat","4525"
"2009","Ceará","Sem Cat","6"
"2009","Ceará","Sem Cat","1"
"2009","Mato Grosso do Sul","Sem Cat","3192"
"2009","Mato Grosso do Sul","Sem Cat","3"
"2009","Mato Grosso do Sul","Sem Cat","1"
"2009","Espírito Santo","Sem Cat","3083"
"2009","Espírito Santo","Sem Cat","144"
"2009","Espírito Santo","Sem Cat","26"
"2009","Goiás","Sem Cat","3207"
"2009","Maranhão","Sem Cat","2436"
"2009","Mato Grosso","Sem Cat","4512"
"2009","Mato Grosso","Sem Cat","5"
"2009","Minas Gerais","Sem Cat","22213"
"2009","Minas Gerais","Sem Cat","50"
"2009","Minas Gerais","Sem Cat","2"
"2009","Pará","Sem Cat","2815"
"2009","Pará","Sem Cat","2"
"2009","Pará","Sem Cat","1"
"2009","Paraíba","Sem Cat","1896"
"2009","Paraíba","Sem Cat","9"
"2009","Paraíba","Sem Cat","8"
"2009","Paraná","Sem Cat","13461"
"2009","Paraná","Sem Cat","43"
"2009","Paraná","Sem Cat","1"
"2009","Paraná","Sem Cat","6"
"2009","Pernambuco","Sem Cat","5892"
"2009","Pernambuco","Sem Cat","30"
"2009","Pernambuco","Sem Cat","1"
"2009","Pernambuco","Sem Cat","5"
"2009","Piauí","Sem Cat","1990"
"2009","Rio de Janeiro","Sem Cat","10707"
"2009","Rio de Janeiro","Sem Cat","17"
"2009","Rio de Janeiro","Sem Cat","5"
"2009","Rio de Janeiro","Sem Cat","6"
"2009","Rio Grande do Norte","Sem Cat","2080"
"2009","Rio Grande do Norte","Sem Cat","6"
"2009","Rio Grande do Norte","Sem Cat","2"
"2009","Rio Grande do Sul","Sem Cat","19969"
"2009","Rio Grande do Sul","Sem Cat","686"
"2009","Rio Grande do Sul","Sem Cat","27"
"2009","Santa Catarina","Sem Cat","21326"
"2009","Santa Catarina","Sem Cat","465"
"2009","Santa Catarina","Sem Cat","7"
"2009","Santa Catarina","Sem Cat","41"
"2009","São Paulo","Sem Cat","50265"
"2009","São Paulo","Sem Cat","134"
"2009","São Paulo","Sem Cat","5"
"2009","São Paulo","Sem Cat","4"
"2009","Sergipe","Sem Cat","857"
"2009","Sergipe","Sem Cat","9"
"2009","Distrito Federal","Sem Cat","2809"
"2009","Distrito Federal","Sem Cat","6"
"2009","Acre","Sem Cat","592"
"2009","Amapá","Sem Cat","160"
"2009","Rondônia","Sem Cat","2259"
"2009","Rondônia","Sem Cat","40"
"2009","Rondônia","Sem Cat","1"
"2009","Rondônia","Sem Cat","9"
"2009","Roraima","Sem Cat","303"
"2009","Roraima","Sem Cat","1"
"2009","Roraima","Sem Cat","1"
"2009","Tocantins","Sem Cat","1171"
"2010","Alagoas","Típico-Com Cat","5719"
"2010","Alagoas","Doença do Trabalho-Com Cat","141"
"2010","Alagoas","Trajeto-Com Cat","698"
"2010","Amazonas","Típico-Com Cat","5043"
"2010","Amazonas","Doença do Trabalho-Com Cat","485"
"2010","Amazonas","Trajeto-Com Cat","900"
"2010","Bahia","Típico-Com Cat","10985"
"2010","Bahia","Doença do Trabalho-Com Cat","838"
"2010","Bahia","Trajeto-Com Cat","2223"
"2010","Ceará","Típico-Com Cat","5788"
"2010","Ceará","Doença do Trabalho-Com Cat","248"
"2010","Ceará","Trajeto-Com Cat","2111"
"2010","Mato Grosso do Sul","Típico-Com Cat","5647"
"2010","Mato Grosso do Sul","Doença do Trabalho-Com Cat","224"
"2010","Mato Grosso do Sul","Trajeto-Com Cat","1485"
"2010","Espírito Santo","Típico-Com Cat","9109"
"2010","Espírito Santo","Doença do Trabalho-Com Cat","273"
"2010","Espírito Santo","Trajeto-Com Cat","2078"
"2010","Goiás","Típico-Com Cat","9835"
"2010","Goiás","Doença do Trabalho-Com Cat","222"
"2010","Goiás","Trajeto-Com Cat","3124"
"2010","Maranhão","Típico-Com Cat","2613"
"2010","Maranhão","Doença do Trabalho-Com Cat","97"
"2010","Maranhão","Trajeto-Com Cat","659"
"2010","Mato Grosso","Típico-Com Cat","7636"
"2010","Mato Grosso","Doença do Trabalho-Com Cat","226"
"2010","Mato Grosso","Trajeto-Com Cat","1592"
"2010","Minas Gerais","Típico-Com Cat","45248"
"2010","Minas Gerais","Doença do Trabalho-Com Cat","1194"
"2010","Minas Gerais","Trajeto-Com Cat","8387"
"2010","Pará","Típico-Com Cat","7567"
"2010","Pará","Doença do Trabalho-Com Cat","210"
"2010","Pará","Trajeto-Com Cat","1191"
"2010","Paraíba","Típico-Com Cat","2176"
"2010","Paraíba","Doença do Trabalho-Com Cat","201"
"2010","Paraíba","Trajeto-Com Cat","571"
"2010","Paraná","Típico-Com Cat","33207"
"2010","Paraná","Doença do Trabalho-Com Cat","876"
"2010","Paraná","Trajeto-Com Cat","6330"
"2010","Pernambuco","Típico-Com Cat","10645"
"2010","Pernambuco","Doença do Trabalho-Com Cat","645"
"2010","Pernambuco","Trajeto-Com Cat","2579"
"2010","Piauí","Típico-Com Cat","872"
"2010","Piauí","Doença do Trabalho-Com Cat","30"
"2010","Piauí","Trajeto-Com Cat","341"
"2010","Rio de Janeiro","Típico-Com Cat","28806"
"2010","Rio de Janeiro","Doença do Trabalho-Com Cat","2068"
"2010","Rio de Janeiro","Trajeto-Com Cat","7546"
"2010","Rio Grande do Norte","Típico-Com Cat","3989"
"2010","Rio Grande do Norte","Doença do Trabalho-Com Cat","185"
"2010","Rio Grande do Norte","Trajeto-Com Cat","1027"
"2010","Rio Grande do Sul","Típico-Com Cat","33140"
"2010","Rio Grande do Sul","Doença do Trabalho-Com Cat","1359"
"2010","Rio Grande do Sul","Trajeto-Com Cat","6180"
"2010","Santa Catarina","Típico-Com Cat","22630"
"2010","Santa Catarina","Doença do Trabalho-Com Cat","804"
"2010","Santa Catarina","Trajeto-Com Cat","5720"
"2010","São Paulo","Típico-Com Cat","155884"
"2010","São Paulo","Doença do Trabalho-Com Cat","5973"
"2010","São Paulo","Trajeto-Com Cat","37417"
"2010","Sergipe","Típico-Com Cat","1890"
"2010","Sergipe","Doença do Trabalho-Com Cat","103"
"2010","Sergipe","Trajeto-Com Cat","393"
"2010","Distrito Federal","Típico-Com Cat","4450"
"2010","Distrito Federal","Doença do Trabalho-Com Cat","329"
"2010","Distrito Federal","Trajeto-Com Cat","1417"
"2010","Acre","Típico-Com Cat","422"
"2010","Acre","Doença do Trabalho-Com Cat","22"
"2010","Acre","Trajeto-Com Cat","150"
"2010","Amapá","Típico-Com Cat","352"
"2010","Amapá","Doença do Trabalho-Com Cat","6"
"2010","Amapá","Trajeto-Com Cat","154"
"2010","Rondônia","Típico-Com Cat","2641"
"2010","Rondônia","Doença do Trabalho-Com Cat","395"
"2010","Rondônia","Trajeto-Com Cat","633"
"2010","Roraima","Típico-Com Cat","195"
"2010","Roraima","Doença do Trabalho-Com Cat","5"
"2010","Roraima","Trajeto-Com Cat","131"
"2010","Tocantins","Típico-Com Cat","806"
"2010","Tocantins","Doença do Trabalho-Com Cat","18"
"2010","Tocantins","Trajeto-Com Cat","284"
"2010","Alagoas","Sem Cat","2748"
"2010","Alagoas","Sem Cat","2"
"2010","Amazonas","Sem Cat","2162"
"2010","Amazonas","Sem Cat","1"
"2010","Bahia","Sem Cat","10504"
"2010","Bahia","Sem Cat","13"
"2010","Bahia","Sem Cat","2"
"2010","Bahia","Sem Cat","2"
"2010","Ceará","Sem Cat","4122"
"2010","Ceará","Sem Cat","1"
"2010","Mato Grosso do Sul","Sem Cat","2743"
"2010","Mato Grosso do Sul","Sem Cat","3"
"2010","Espírito Santo","Sem Cat","2179"
"2010","Espírito Santo","Sem Cat","81"
"2010","Espírito Santo","Sem Cat","10"
"2010","Goiás","Sem Cat","2553"
"2010","Goiás","Sem Cat","1"
"2010","Goiás","Sem Cat","1"
"2010","Maranhão","Sem Cat","2766"
"2010","Maranhão","Sem Cat","1"
"2010","Mato Grosso","Sem Cat","3995"
"2010","Mato Grosso","Sem Cat","4"
"2010","Mato Grosso","Sem Cat","1"
"2010","Minas Gerais","Sem Cat","20552"
"2010","Minas Gerais","Sem Cat","25"
"2010","Minas Gerais","Sem Cat","1"
"2010","Pará","Sem Cat","2639"
"2010","Paraíba","Sem Cat","2066"
"2010","Paraíba","Sem Cat","8"
"2010","Paraíba","Sem Cat","1"
"2010","Paraíba","Sem Cat","3"
"2010","Paraná","Sem Cat","11631"
"2010","Paraná","Sem Cat","28"
"2010","Paraná","Sem Cat","3"
"2010","Pernambuco","Sem Cat","6400"
"2010","Pernambuco","Sem Cat","12"
"2010","Pernambuco","Sem Cat","4"
"2010","Piauí","Sem Cat","2094"
"2010","Rio de Janeiro","Sem Cat","9923"
"2010","Rio de Janeiro","Sem Cat","19"
"2010","Rio de Janeiro","Sem Cat","3"
"2010","Rio Grande do Norte","Sem Cat","1992"
"2010","Rio Grande do Norte","Sem Cat","4"
"2010","Rio Grande do Norte","Sem Cat","1"
"2010","Rio Grande do Sul","Sem Cat","17426"
"2010","Rio Grande do Sul","Sem Cat","525"
"2010","Rio Grande do Sul","Sem Cat","4"
"2010","Rio Grande do Sul","Sem Cat","23"
"2010","Santa Catarina","Sem Cat","18316"
"2010","Santa Catarina","Sem Cat","247"
"2010","Santa Catarina","Sem Cat","1"
"2010","Santa Catarina","Sem Cat","36"
"2010","São Paulo","Sem Cat","45302"
"2010","São Paulo","Sem Cat","130"
"2010","São Paulo","Sem Cat","6"
"2010","São Paulo","Sem Cat","2"
"2010","Sergipe","Sem Cat","757"
"2010","Sergipe","Sem Cat","15"
"2010","Distrito Federal","Sem Cat","2231"
"2010","Distrito Federal","Sem Cat","3"
"2010","Acre","Sem Cat","520"
"2010","Amapá","Sem Cat","161"
"2010","Rondônia","Sem Cat","1677"
"2010","Rondônia","Sem Cat","22"
"2010","Rondônia","Sem Cat","7"
"2010","Roraima","Sem Cat","187"
"2010","Tocantins","Sem Cat","779"
"2011","Alagoas","Típico-Com Cat","5659"
"2011","Alagoas","Doença do Trabalho-Com Cat","157"
"2011","Alagoas","Trajeto-Com Cat","697"
"2011","Amazonas","Típico-Com Cat","5824"
"2011","Amazonas","Doença do Trabalho-Com Cat","471"
"2011","Amazonas","Trajeto-Com Cat","1070"
"2011","Bahia","Típico-Com Cat","11379"
"2011","Bahia","Doença do Trabalho-Com Cat","719"
"2011","Bahia","Trajeto-Com Cat","2422"
"2011","Ceará","Típico-Com Cat","5712"
"2011","Ceará","Doença do Trabalho-Com Cat","238"
"2011","Ceará","Trajeto-Com Cat","2279"
"2011","Mato Grosso do Sul","Típico-Com Cat","6179"
"2011","Mato Grosso do Sul","Doença do Trabalho-Com Cat","254"
"2011","Mato Grosso do Sul","Trajeto-Com Cat","1604"
"2011","Espírito Santo","Típico-Com Cat","9410"
"2011","Espírito Santo","Doença do Trabalho-Com Cat","217"
"2011","Espírito Santo","Trajeto-Com Cat","2308"
"2011","Goiás","Típico-Com Cat","10135"
"2011","Goiás","Doença do Trabalho-Com Cat","199"
"2011","Goiás","Trajeto-Com Cat","3209"
"2011","Maranhão","Típico-Com Cat","2854"
"2011","Maranhão","Doença do Trabalho-Com Cat","87"
"2011","Maranhão","Trajeto-Com Cat","778"
"2011","Mato Grosso","Típico-Com Cat","8003"
"2011","Mato Grosso","Doença do Trabalho-Com Cat","154"
"2011","Mato Grosso","Trajeto-Com Cat","1641"
"2011","Minas Gerais","Típico-Com Cat","46490"
"2011","Minas Gerais","Doença do Trabalho-Com Cat","1580"
"2011","Minas Gerais","Trajeto-Com Cat","9119"
"2011","Pará","Típico-Com Cat","7348"
"2011","Pará","Doença do Trabalho-Com Cat","157"
"2011","Pará","Trajeto-Com Cat","1253"
"2011","Paraíba","Típico-Com Cat","2221"
"2011","Paraíba","Doença do Trabalho-Com Cat","169"
"2011","Paraíba","Trajeto-Com Cat","629"
"2011","Paraná","Típico-Com Cat","33032"
"2011","Paraná","Doença do Trabalho-Com Cat","556"
"2011","Paraná","Trajeto-Com Cat","7008"
"2011","Pernambuco","Típico-Com Cat","10125"
"2011","Pernambuco","Doença do Trabalho-Com Cat","892"
