"Ano","Idade","Motivo/Situação","Sexo","Qte Acidentes","Situação"
"2014","70 Anos e Mais","Trajeto-Com Cat","Feminino","5","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","7","Com Cat Registrada"
"2014","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Feminino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","7","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Feminino","2","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","9","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Feminino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Feminino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","9","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Feminino","4","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Feminino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","8","Com Cat Registrada"
"2014","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","2","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","4","Com Cat Registrada"
"2014","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","7","Com Cat Registrada"
"2014","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Feminino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Feminino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","3","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Feminino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Feminino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","2","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Feminino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Trajeto-Com Cat","Masculino","1","Com Cat Registrada"
"2014","70 Anos e Mais","Típico-Com Cat","Masculino","1","Com Cat Registrada"
"2014","Ignorada","Sem Cat","Masculino","6","Sem Cat Registrada"
"2014","Ignorada","Sem Cat","Feminino","5","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","66","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Feminino","14","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","301","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","3","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Feminino","68","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","575","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","4","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Feminino","156","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","1170","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","3","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Feminino","346","Sem Cat Registrada"
"2014","Até 19 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1415","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","9","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","485","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1662","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","3","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","602","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1762","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","7","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","663","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1797","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","5","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","796","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1963","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","3","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","857","Sem Cat Registrada"
"2014","20 a 24 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","2009","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","10","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","1067","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","2200","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","12","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","1191","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","3","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","2217","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","5","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","1151","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","2331","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","15","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","1255","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","3","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","2407","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Masculino","7","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","1356","Sem Cat Registrada"
"2014","25 a 29 Anos","Sem Cat","Feminino","3","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","2435","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","12","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","1423","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","10","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","2508","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","13","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","1445","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","5","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","2660","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","12","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","1664","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","5","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","2627","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","11","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","1676","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","4","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","2605","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Masculino","19","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","1646","Sem Cat Registrada"
"2014","30 a 34 Anos","Sem Cat","Feminino","5","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","2650","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","13","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","1627","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","8","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","2635","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","15","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","1740","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","6","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","2669","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","12","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","1587","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","6","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","2518","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","19","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","1595","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","5","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","2528","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","23","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","1758","Sem Cat Registrada"
"2014","35 a 39 Anos","Sem Cat","Feminino","6","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","2478","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","15","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","2","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","1610","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","13","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","2374","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","23","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","1650","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","11","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","2443","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","26","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","1630","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","10","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","2463","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","20","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","2","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","1694","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","8","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","2363","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","22","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","1581","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","7","Sem Cat Registrada"
"2014","40 a 44 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","2406","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","13","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","2","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","1637","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","11","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","2508","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","25","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","1603","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","9","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","2453","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","16","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","1628","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","6","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","2446","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","18","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","1707","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","12","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","2408","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","18","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","1680","Sem Cat Registrada"
"2014","45 a 49 Anos","Sem Cat","Feminino","9","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","2279","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","16","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","1574","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","13","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","2196","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","12","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","1532","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","9","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","2178","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","8","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","1428","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","7","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","1941","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","11","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","1334","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","8","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","1837","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","10","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","1189","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","4","Sem Cat Registrada"
"2014","50 a 54 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","1693","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","9","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","999","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","1580","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","16","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","764","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","4","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","1571","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","12","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","696","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","1448","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","6","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","520","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","1226","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Masculino","8","Sem Cat Registrada"
"2014","55 a 59 Anos","Sem Cat","Feminino","447","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","931","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","3","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","301","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","603","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","5","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","177","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","547","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","3","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","123","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","442","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","96","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","356","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","60 a 64 Anos","Sem Cat","Feminino","69","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","169","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Feminino","40","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","60","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Feminino","23","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Feminino","1","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","39","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Feminino","13","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","33","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Feminino","16","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Masculino","13","Sem Cat Registrada"
"2014","65 a 69 Anos","Sem Cat","Feminino","14","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Masculino","7","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Feminino","11","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Masculino","4","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Feminino","6","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Masculino","2","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Masculino","2","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Masculino","2","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Feminino","2","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Masculino","1","Sem Cat Registrada"
"2014","70 Anos e Mais","Sem Cat","Feminino","1","Sem Cat Registrada"
"2015","Ignorada","Típico-Com Cat","Masculino","18","Com Cat Registrada"
"2015","Ignorada","Trajeto-Com Cat","Masculino","2","Com Cat Registrada"
"2015","Ignorada","Típico-Com Cat","Feminino","13","Com Cat Registrada"
"2015","Ignorada","Trajeto-Com Cat","Feminino","2","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Masculino","6","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Masculino","3","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Feminino","1","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Feminino","1","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Masculino","41","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Masculino","18","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Feminino","25","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Feminino","21","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Masculino","229","Com Cat Registrada"
"2015","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","2","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Masculino","105","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Feminino","104","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Feminino","82","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Masculino","765","Com Cat Registrada"
"2015","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","5","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Masculino","309","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Feminino","298","Com Cat Registrada"
"2015","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","4","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Feminino","149","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Masculino","2130","Com Cat Registrada"
"2015","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","9","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Masculino","514","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Feminino","639","Com Cat Registrada"
"2015","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","5","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Feminino","330","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Masculino","5896","Com Cat Registrada"
"2015","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","37","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Masculino","1486","Com Cat Registrada"
"2015","Até 19 Anos","Típico-Com Cat","Feminino","1496","Com Cat Registrada"
"2015","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","25","Com Cat Registrada"
"2015","Até 19 Anos","Trajeto-Com Cat","Feminino","725","Com Cat Registrada"
"2015","20 a 24 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2015","20 a 24 Anos","Típico-Com Cat","Masculino","7810","Com Cat Registrada"
"2015","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","55","Com Cat Registrada"
"2015","20 a 24 Anos","Trajeto-Com Cat","Masculino","2055","Com Cat Registrada"
"2015","20 a 24 Anos","Típico-Com Cat","Feminino","1969","Com Cat Registrada"
"2015","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","47","Com Cat Registrada"
"2015","20 a 24 Anos","Trajeto-Com Cat","Feminino","1073","Com Cat Registrada"
"2015","20 a 24 Anos","Típico-Com Cat","Ignorado","3","Com Cat Registrada"
"2015","20 a 24 Anos","Típico-Com Cat","Masculino","8755","Com Cat Registrada"
