"Ano","Parte atingida","Motivo/Situação","Qte Acidentes","Situação"
"2014","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","4204","Com Cat Registrada"
"2014","Aparelho Circulatório","Típico-Com Cat","58","Com Cat Registrada"
"2014","Aparelho Circulatório","Doença do Trabalho-Com Cat","53","Com Cat Registrada"
"2014","Aparelho Circulatório","Trajeto-Com Cat","11","Com Cat Registrada"
"2014","Aparelho Digestivo","Típico-Com Cat","525","Com Cat Registrada"
"2014","Aparelho Digestivo","Doença do Trabalho-Com Cat","376","Com Cat Registrada"
"2014","Aparelho Digestivo","Trajeto-Com Cat","19","Com Cat Registrada"
"2014","Aparelho Gênito-Urinário","Típico-Com Cat","223","Com Cat Registrada"
"2014","Aparelho Gênito-Urinário","Doença do Trabalho-Com Cat","44","Com Cat Registrada"
"2014","Aparelho Gênito-Urinário","Trajeto-Com Cat","76","Com Cat Registrada"
"2014","Aparelho Respiratório","Típico-Com Cat","1376","Com Cat Registrada"
"2014","Aparelho Respiratório","Doença do Trabalho-Com Cat","183","Com Cat Registrada"
"2014","Aparelho Respiratório","Trajeto-Com Cat","57","Com Cat Registrada"
"2014","Artelho","Típico-Com Cat","1714","Com Cat Registrada"
"2014","Artelho","Doença do Trabalho-Com Cat","5","Com Cat Registrada"
"2014","Artelho","Trajeto-Com Cat","383","Com Cat Registrada"
"2014","Articulação do Tornozelo","Típico-Com Cat","14011","Com Cat Registrada"
"2014","Articulação do Tornozelo","Doença do Trabalho-Com Cat","80","Com Cat Registrada"
"2014","Articulação do Tornozelo","Trajeto-Com Cat","7113","Com Cat Registrada"
"2014","Boca (Inclusive Lábios, Dentes, Língua, Garga","Típico-Com Cat","2385","Com Cat Registrada"
"2014","Boca (Inclusive Lábios, Dentes, Língua, Garga","Doença do Trabalho-Com Cat","64","Com Cat Registrada"
"2014","Boca (Inclusive Lábios, Dentes, Língua, Garga","Trajeto-Com Cat","404","Com Cat Registrada"
"2014","Braço (Acima do Cotovelo)","Típico-Com Cat","3982","Com Cat Registrada"
"2014","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","124","Com Cat Registrada"
"2014","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1698","Com Cat Registrada"
"2014","Braço (Entre O Punho e O Ombro)","Típico-Com Cat","13161","Com Cat Registrada"
"2014","Braço (Entre O Punho e O Ombro)","Doença do Trabalho-Com Cat","890","Com Cat Registrada"
"2014","Braço (Entre O Punho e O Ombro)","Trajeto-Com Cat","5445","Com Cat Registrada"
"2014","Cabeça, não Informado","Típico-Com Cat","12912","Com Cat Registrada"
"2014","Cabeça, não Informado","Doença do Trabalho-Com Cat","520","Com Cat Registrada"
"2014","Cabeça, não Informado","Trajeto-Com Cat","2637","Com Cat Registrada"
"2014","Cabeça, Partes Múltiplas","Típico-Com Cat","4615","Com Cat Registrada"
"2014","Cabeça, Partes Múltiplas","Doença do Trabalho-Com Cat","76","Com Cat Registrada"
"2014","Cabeça, Partes Múltiplas","Trajeto-Com Cat","2069","Com Cat Registrada"
"2014","Cotovelo","Típico-Com Cat","3388","Com Cat Registrada"
"2014","Cotovelo","Doença do Trabalho-Com Cat","308","Com Cat Registrada"
"2014","Cotovelo","Trajeto-Com Cat","1559","Com Cat Registrada"
"2014","Coxa","Típico-Com Cat","2757","Com Cat Registrada"
"2014","Coxa","Doença do Trabalho-Com Cat","10","Com Cat Registrada"
"2014","Coxa","Trajeto-Com Cat","696","Com Cat Registrada"
"2014","Crânio (Inclusive Encéfalo)","Típico-Com Cat","868","Com Cat Registrada"
"2014","Crânio (Inclusive Encéfalo)","Doença do Trabalho-Com Cat","23","Com Cat Registrada"
"2014","Crânio (Inclusive Encéfalo)","Trajeto-Com Cat","528","Com Cat Registrada"
"2014","Dedo","Típico-Com Cat","128055","Com Cat Registrada"
"2014","Dedo","Doença do Trabalho-Com Cat","427","Com Cat Registrada"
"2014","Dedo","Trajeto-Com Cat","5721","Com Cat Registrada"
"2014","Dorso (Inclusive Músculos Dorsais, Coluna e M","Típico-Com Cat","14167","Com Cat Registrada"
"2014","Dorso (Inclusive Músculos Dorsais, Coluna e M","Doença do Trabalho-Com Cat","2218","Com Cat Registrada"
"2014","Dorso (Inclusive Músculos Dorsais, Coluna e M","Trajeto-Com Cat","2982","Com Cat Registrada"
"2014","Face, Partes Múltiplas","Típico-Com Cat","7836","Com Cat Registrada"
"2014","Face, Partes Múltiplas","Doença do Trabalho-Com Cat","53","Com Cat Registrada"
"2014","Face, Partes Múltiplas","Trajeto-Com Cat","1351","Com Cat Registrada"
"2014","Joelho","Típico-Com Cat","18420","Com Cat Registrada"
"2014","Joelho","Doença do Trabalho-Com Cat","417","Com Cat Registrada"
"2014","Joelho","Trajeto-Com Cat","9868","Com Cat Registrada"
"2014","Mandíbula (Inclusive Queixo)","Típico-Com Cat","729","Com Cat Registrada"
"2014","Mandíbula (Inclusive Queixo)","Doença do Trabalho-Com Cat","4","Com Cat Registrada"
"2014","Mandíbula (Inclusive Queixo)","Trajeto-Com Cat","210","Com Cat Registrada"
"2014","Mão (Exceto Punho ou Dedos)","Típico-Com Cat","36614","Com Cat Registrada"
"2014","Mão (Exceto Punho ou Dedos)","Doença do Trabalho-Com Cat","368","Com Cat Registrada"
"2014","Mão (Exceto Punho ou Dedos)","Trajeto-Com Cat","3863","Com Cat Registrada"
"2014","Membros Inferiores, não Informado","Típico-Com Cat","4724","Com Cat Registrada"
"2014","Membros Inferiores, não Informado","Doença do Trabalho-Com Cat","101","Com Cat Registrada"
"2014","Membros Inferiores, não Informado","Trajeto-Com Cat","2997","Com Cat Registrada"
"2014","Membros Inferiores, Partes Múltiplas","Típico-Com Cat","2025","Com Cat Registrada"
"2014","Membros Inferiores, Partes Múltiplas","Doença do Trabalho-Com Cat","59","Com Cat Registrada"
"2014","Membros Inferiores, Partes Múltiplas","Trajeto-Com Cat","2100","Com Cat Registrada"
"2014","Membros Superiores, não Informado","Típico-Com Cat","4740","Com Cat Registrada"
"2014","Membros Superiores, não Informado","Doença do Trabalho-Com Cat","1419","Com Cat Registrada"
"2014","Membros Superiores, não Informado","Trajeto-Com Cat","2151","Com Cat Registrada"
"2014","Membros Superiores, Partes Múltiplas","Típico-Com Cat","3378","Com Cat Registrada"
"2014","Membros Superiores, Partes Múltiplas","Doença do Trabalho-Com Cat","831","Com Cat Registrada"
"2014","Membros Superiores, Partes Múltiplas","Trajeto-Com Cat","2314","Com Cat Registrada"
"2014","Nariz (Inclusive Fossas Nasais, Seios da Face","Típico-Com Cat","1767","Com Cat Registrada"
"2014","Nariz (Inclusive Fossas Nasais, Seios da Face","Doença do Trabalho-Com Cat","17","Com Cat Registrada"
"2014","Nariz (Inclusive Fossas Nasais, Seios da Face","Trajeto-Com Cat","323","Com Cat Registrada"
"2014","Olho (Inclusive Nervo Ótico e Visão)","Típico-Com Cat","17520","Com Cat Registrada"
"2014","Olho (Inclusive Nervo Ótico e Visão)","Doença do Trabalho-Com Cat","110","Com Cat Registrada"
"2014","Olho (Inclusive Nervo Ótico e Visão)","Trajeto-Com Cat","327","Com Cat Registrada"
"2014","Ombro","Típico-Com Cat","9937","Com Cat Registrada"
"2014","Ombro","Doença do Trabalho-Com Cat","3831","Com Cat Registrada"
"2014","Ombro","Trajeto-Com Cat","6351","Com Cat Registrada"
"2014","Ouvido (Externo, Médio, Interno, Audição e Eq","Típico-Com Cat","746","Com Cat Registrada"
"2014","Ouvido (Externo, Médio, Interno, Audição e Eq","Doença do Trabalho-Com Cat","856","Com Cat Registrada"
"2014","Ouvido (Externo, Médio, Interno, Audição e Eq","Trajeto-Com Cat","27","Com Cat Registrada"
"2014","Partes Múltiplas","Típico-Com Cat","9849","Com Cat Registrada"
"2014","Partes Múltiplas","Doença do Trabalho-Com Cat","249","Com Cat Registrada"
"2014","Partes Múltiplas","Trajeto-Com Cat","13664","Com Cat Registrada"
"2014","Pé (Exceto Artelhos)","Típico-Com Cat","33778","Com Cat Registrada"
"2014","Pé (Exceto Artelhos)","Doença do Trabalho-Com Cat","206","Com Cat Registrada"
"2014","Pé (Exceto Artelhos)","Trajeto-Com Cat","10096","Com Cat Registrada"
"2014","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Típico-Com Cat","12527","Com Cat Registrada"
"2014","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Doença do Trabalho-Com Cat","87","Com Cat Registrada"
"2014","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Trajeto-Com Cat","7612","Com Cat Registrada"
"2014","Perna (Entre O Tornozelo e a Pélvis)","Típico-Com Cat","12185","Com Cat Registrada"
"2014","Perna (Entre O Tornozelo e a Pélvis)","Doença do Trabalho-Com Cat","87","Com Cat Registrada"
"2014","Perna (Entre O Tornozelo e a Pélvis)","Trajeto-Com Cat","6843","Com Cat Registrada"
"2014","Pescoço","Típico-Com Cat","1413","Com Cat Registrada"
"2014","Pescoço","Doença do Trabalho-Com Cat","57","Com Cat Registrada"
"2014","Pescoço","Trajeto-Com Cat","823","Com Cat Registrada"
"2014","Punho","Típico-Com Cat","9350","Com Cat Registrada"
"2014","Punho","Doença do Trabalho-Com Cat","998","Com Cat Registrada"
"2014","Punho","Trajeto-Com Cat","2884","Com Cat Registrada"
"2014","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Típico-Com Cat","3125","Com Cat Registrada"
"2014","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Doença do Trabalho-Com Cat","109","Com Cat Registrada"
"2014","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Trajeto-Com Cat","1251","Com Cat Registrada"
"2014","Sistema Músculo-Esquelético","Típico-Com Cat","416","Com Cat Registrada"
"2014","Sistema Músculo-Esquelético","Doença do Trabalho-Com Cat","48","Com Cat Registrada"
"2014","Sistema Músculo-Esquelético","Trajeto-Com Cat","139","Com Cat Registrada"
"2014","Sistema Nervoso","Típico-Com Cat","8699","Com Cat Registrada"
"2014","Sistema Nervoso","Doença do Trabalho-Com Cat","1191","Com Cat Registrada"
"2014","Sistema Nervoso","Trajeto-Com Cat","458","Com Cat Registrada"
"2014","Sistemas e Aparelhos","Típico-Com Cat","477","Com Cat Registrada"
"2014","Sistemas e Aparelhos","Doença do Trabalho-Com Cat","164","Com Cat Registrada"
"2014","Sistemas e Aparelhos","Trajeto-Com Cat","160","Com Cat Registrada"
"2014","Sistemas e Aparelhos, não Informado","Típico-Com Cat","182","Com Cat Registrada"
"2014","Sistemas e Aparelhos, não Informado","Doença do Trabalho-Com Cat","106","Com Cat Registrada"
"2014","Sistemas e Aparelhos, não Informado","Trajeto-Com Cat","75","Com Cat Registrada"
"2014","Tórax (Inclusive Órgãos Internos)","Típico-Com Cat","3094","Com Cat Registrada"
"2014","Tórax (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","71","Com Cat Registrada"
"2014","Tórax (Inclusive Órgãos Internos)","Trajeto-Com Cat","1567","Com Cat Registrada"
"2014","Tronco, não Informado","Típico-Com Cat","2593","Com Cat Registrada"
"2014","Tronco, não Informado","Doença do Trabalho-Com Cat","67","Com Cat Registrada"
"2014","Tronco, não Informado","Trajeto-Com Cat","754","Com Cat Registrada"
"2014","Tronco, Parte Múltiplas","Típico-Com Cat","2239","Com Cat Registrada"
"2014","Tronco, Parte Múltiplas","Doença do Trabalho-Com Cat","69","Com Cat Registrada"
"2014","Tronco, Parte Múltiplas","Trajeto-Com Cat","1302","Com Cat Registrada"
"2014","Ignorada","Sem Cat","147186","Sem Cat Registrada"
"2014","Ignorada","Sem Cat","784","Sem Cat Registrada"
"2014","Ignorada","Sem Cat","22","Sem Cat Registrada"
"2014","Ignorada","Sem Cat","27","Sem Cat Registrada"
"2015","Abdome (Inclusive Órgãos Internos)","Típico-Com Cat","2239","Com Cat Registrada"
"2015","Abdome (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","241","Com Cat Registrada"
"2015","Abdome (Inclusive Órgãos Internos)","Trajeto-Com Cat","1015","Com Cat Registrada"
"2015","Antebraço (Entre O Punho e O Cotovelo)","Típico-Com Cat","13889","Com Cat Registrada"
"2015","Antebraço (Entre O Punho e O Cotovelo)","Doença do Trabalho-Com Cat","281","Com Cat Registrada"
"2015","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","3995","Com Cat Registrada"
"2015","Aparelho Circulatório","Típico-Com Cat","59","Com Cat Registrada"
"2015","Aparelho Circulatório","Doença do Trabalho-Com Cat","44","Com Cat Registrada"
"2015","Aparelho Circulatório","Trajeto-Com Cat","12","Com Cat Registrada"
"2015","Aparelho Digestivo","Típico-Com Cat","346","Com Cat Registrada"
"2015","Aparelho Digestivo","Doença do Trabalho-Com Cat","40","Com Cat Registrada"
"2015","Aparelho Digestivo","Trajeto-Com Cat","6","Com Cat Registrada"
"2015","Aparelho Gênito-Urinário","Típico-Com Cat","178","Com Cat Registrada"
"2015","Aparelho Gênito-Urinário","Doença do Trabalho-Com Cat","31","Com Cat Registrada"
"2015","Aparelho Gênito-Urinário","Trajeto-Com Cat","81","Com Cat Registrada"
"2015","Aparelho Respiratório","Típico-Com Cat","1249","Com Cat Registrada"
"2015","Aparelho Respiratório","Doença do Trabalho-Com Cat","147","Com Cat Registrada"
"2015","Aparelho Respiratório","Trajeto-Com Cat","35","Com Cat Registrada"
"2015","Artelho","Típico-Com Cat","1455","Com Cat Registrada"
"2015","Artelho","Doença do Trabalho-Com Cat","9","Com Cat Registrada"
"2015","Artelho","Trajeto-Com Cat","331","Com Cat Registrada"
"2015","Articulação do Tornozelo","Típico-Com Cat","12896","Com Cat Registrada"
"2015","Articulação do Tornozelo","Doença do Trabalho-Com Cat","67","Com Cat Registrada"
"2015","Articulação do Tornozelo","Trajeto-Com Cat","6673","Com Cat Registrada"
"2015","Boca (Inclusive Lábios, Dentes, Língua, Garga","Típico-Com Cat","2146","Com Cat Registrada"
"2015","Boca (Inclusive Lábios, Dentes, Língua, Garga","Doença do Trabalho-Com Cat","54","Com Cat Registrada"
"2015","Boca (Inclusive Lábios, Dentes, Língua, Garga","Trajeto-Com Cat","325","Com Cat Registrada"
"2015","Braço (Acima do Cotovelo)","Típico-Com Cat","3467","Com Cat Registrada"
"2015","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","84","Com Cat Registrada"
"2015","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1445","Com Cat Registrada"
"2015","Braço (Entre O Punho e O Ombro)","Típico-Com Cat","11462","Com Cat Registrada"
"2015","Braço (Entre O Punho e O Ombro)","Doença do Trabalho-Com Cat","705","Com Cat Registrada"
"2015","Braço (Entre O Punho e O Ombro)","Trajeto-Com Cat","4923","Com Cat Registrada"
"2015","Cabeça, não Informado","Típico-Com Cat","11787","Com Cat Registrada"
"2015","Cabeça, não Informado","Doença do Trabalho-Com Cat","526","Com Cat Registrada"
"2015","Cabeça, não Informado","Trajeto-Com Cat","2349","Com Cat Registrada"
"2015","Cabeça, Partes Múltiplas","Típico-Com Cat","4184","Com Cat Registrada"
"2015","Cabeça, Partes Múltiplas","Doença do Trabalho-Com Cat","62","Com Cat Registrada"
"2015","Cabeça, Partes Múltiplas","Trajeto-Com Cat","1880","Com Cat Registrada"
"2015","Cotovelo","Típico-Com Cat","3012","Com Cat Registrada"
"2015","Cotovelo","Doença do Trabalho-Com Cat","298","Com Cat Registrada"
"2015","Cotovelo","Trajeto-Com Cat","1464","Com Cat Registrada"
"2015","Coxa","Típico-Com Cat","2573","Com Cat Registrada"
"2015","Coxa","Doença do Trabalho-Com Cat","19","Com Cat Registrada"
"2015","Coxa","Trajeto-Com Cat","696","Com Cat Registrada"
"2015","Crânio (Inclusive Encéfalo)","Típico-Com Cat","706","Com Cat Registrada"
"2015","Crânio (Inclusive Encéfalo)","Doença do Trabalho-Com Cat","17","Com Cat Registrada"
"2015","Crânio (Inclusive Encéfalo)","Trajeto-Com Cat","433","Com Cat Registrada"
"2015","Dedo","Típico-Com Cat","112921","Com Cat Registrada"
"2015","Dedo","Doença do Trabalho-Com Cat","417","Com Cat Registrada"
"2015","Dedo","Trajeto-Com Cat","4955","Com Cat Registrada"
"2015","Dorso (Inclusive Músculos Dorsais, Coluna e M","Típico-Com Cat","12234","Com Cat Registrada"
"2015","Dorso (Inclusive Músculos Dorsais, Coluna e M","Doença do Trabalho-Com Cat","2123","Com Cat Registrada"
"2015","Dorso (Inclusive Músculos Dorsais, Coluna e M","Trajeto-Com Cat","2778","Com Cat Registrada"
"2015","Face, Partes Múltiplas","Típico-Com Cat","7175","Com Cat Registrada"
"2015","Face, Partes Múltiplas","Doença do Trabalho-Com Cat","39","Com Cat Registrada"
"2015","Face, Partes Múltiplas","Trajeto-Com Cat","1245","Com Cat Registrada"
"2015","Joelho","Típico-Com Cat","16580","Com Cat Registrada"
"2015","Joelho","Doença do Trabalho-Com Cat","373","Com Cat Registrada"
"2015","Joelho","Trajeto-Com Cat","9180","Com Cat Registrada"
"2015","Mandíbula (Inclusive Queixo)","Típico-Com Cat","591","Com Cat Registrada"
"2015","Mandíbula (Inclusive Queixo)","Doença do Trabalho-Com Cat","2","Com Cat Registrada"
"2015","Mandíbula (Inclusive Queixo)","Trajeto-Com Cat","184","Com Cat Registrada"
"2015","Mão (Exceto Punho ou Dedos)","Típico-Com Cat","32658","Com Cat Registrada"
"2015","Mão (Exceto Punho ou Dedos)","Doença do Trabalho-Com Cat","268","Com Cat Registrada"
"2015","Mão (Exceto Punho ou Dedos)","Trajeto-Com Cat","3561","Com Cat Registrada"
"2015","Membros Inferiores, não Informado","Típico-Com Cat","4314","Com Cat Registrada"
"2015","Membros Inferiores, não Informado","Doença do Trabalho-Com Cat","90","Com Cat Registrada"
"2015","Membros Inferiores, não Informado","Trajeto-Com Cat","2782","Com Cat Registrada"
"2015","Membros Inferiores, Partes Múltiplas","Típico-Com Cat","1764","Com Cat Registrada"
"2015","Membros Inferiores, Partes Múltiplas","Doença do Trabalho-Com Cat","36","Com Cat Registrada"
"2015","Membros Inferiores, Partes Múltiplas","Trajeto-Com Cat","2119","Com Cat Registrada"
"2015","Membros Superiores, não Informado","Típico-Com Cat","4229","Com Cat Registrada"
"2015","Membros Superiores, não Informado","Doença do Trabalho-Com Cat","1346","Com Cat Registrada"
"2015","Membros Superiores, não Informado","Trajeto-Com Cat","2070","Com Cat Registrada"
"2015","Membros Superiores, Partes Múltiplas","Típico-Com Cat","3146","Com Cat Registrada"
"2015","Membros Superiores, Partes Múltiplas","Doença do Trabalho-Com Cat","727","Com Cat Registrada"
"2015","Membros Superiores, Partes Múltiplas","Trajeto-Com Cat","2124","Com Cat Registrada"
"2015","Nariz (Inclusive Fossas Nasais, Seios da Face","Típico-Com Cat","1569","Com Cat Registrada"
"2015","Nariz (Inclusive Fossas Nasais, Seios da Face","Doença do Trabalho-Com Cat","12","Com Cat Registrada"
"2015","Nariz (Inclusive Fossas Nasais, Seios da Face","Trajeto-Com Cat","260","Com Cat Registrada"
"2015","Olho (Inclusive Nervo Ótico e Visão)","Típico-Com Cat","15491","Com Cat Registrada"
"2015","Olho (Inclusive Nervo Ótico e Visão)","Doença do Trabalho-Com Cat","79","Com Cat Registrada"
"2015","Olho (Inclusive Nervo Ótico e Visão)","Trajeto-Com Cat","274","Com Cat Registrada"
"2015","Ombro","Típico-Com Cat","8660","Com Cat Registrada"
"2015","Ombro","Doença do Trabalho-Com Cat","3243","Com Cat Registrada"
"2015","Ombro","Trajeto-Com Cat","5893","Com Cat Registrada"
"2015","Ouvido (Externo, Médio, Interno, Audição e Eq","Típico-Com Cat","708","Com Cat Registrada"
"2015","Ouvido (Externo, Médio, Interno, Audição e Eq","Doença do Trabalho-Com Cat","763","Com Cat Registrada"
"2015","Ouvido (Externo, Médio, Interno, Audição e Eq","Trajeto-Com Cat","28","Com Cat Registrada"
"2015","Partes Múltiplas","Típico-Com Cat","8945","Com Cat Registrada"
"2015","Partes Múltiplas","Doença do Trabalho-Com Cat","264","Com Cat Registrada"
"2015","Partes Múltiplas","Trajeto-Com Cat","12817","Com Cat Registrada"
"2015","Pé (Exceto Artelhos)","Típico-Com Cat","30017","Com Cat Registrada"
"2015","Pé (Exceto Artelhos)","Doença do Trabalho-Com Cat","160","Com Cat Registrada"
"2015","Pé (Exceto Artelhos)","Trajeto-Com Cat","9205","Com Cat Registrada"
"2015","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Típico-Com Cat","11028","Com Cat Registrada"
"2015","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Doença do Trabalho-Com Cat","61","Com Cat Registrada"
"2015","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Trajeto-Com Cat","6925","Com Cat Registrada"
"2015","Perna (Entre O Tornozelo e a Pélvis)","Típico-Com Cat","10820","Com Cat Registrada"
"2015","Perna (Entre O Tornozelo e a Pélvis)","Doença do Trabalho-Com Cat","67","Com Cat Registrada"
"2015","Perna (Entre O Tornozelo e a Pélvis)","Trajeto-Com Cat","6078","Com Cat Registrada"
"2015","Pescoço","Típico-Com Cat","1356","Com Cat Registrada"
"2015","Pescoço","Doença do Trabalho-Com Cat","45","Com Cat Registrada"
"2015","Pescoço","Trajeto-Com Cat","721","Com Cat Registrada"
"2015","Punho","Típico-Com Cat","8312","Com Cat Registrada"
"2015","Punho","Doença do Trabalho-Com Cat","850","Com Cat Registrada"
"2015","Punho","Trajeto-Com Cat","2720","Com Cat Registrada"
"2015","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Típico-Com Cat","2794","Com Cat Registrada"
"2015","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Doença do Trabalho-Com Cat","92","Com Cat Registrada"
"2015","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Trajeto-Com Cat","1170","Com Cat Registrada"
"2015","Sistema Músculo-Esquelético","Típico-Com Cat","336","Com Cat Registrada"
"2015","Sistema Músculo-Esquelético","Doença do Trabalho-Com Cat","55","Com Cat Registrada"
"2015","Sistema Músculo-Esquelético","Trajeto-Com Cat","111","Com Cat Registrada"
"2015","Sistema Nervoso","Típico-Com Cat","10507","Com Cat Registrada"
"2015","Sistema Nervoso","Doença do Trabalho-Com Cat","1261","Com Cat Registrada"
"2015","Sistema Nervoso","Trajeto-Com Cat","484","Com Cat Registrada"
"2015","Sistemas e Aparelhos","Típico-Com Cat","462","Com Cat Registrada"
"2015","Sistemas e Aparelhos","Doença do Trabalho-Com Cat","108","Com Cat Registrada"
"2015","Sistemas e Aparelhos","Trajeto-Com Cat","172","Com Cat Registrada"
"2015","Sistemas e Aparelhos, não Informado","Típico-Com Cat","202","Com Cat Registrada"
"2015","Sistemas e Aparelhos, não Informado","Doença do Trabalho-Com Cat","93","Com Cat Registrada"
"2015","Sistemas e Aparelhos, não Informado","Trajeto-Com Cat","38","Com Cat Registrada"
"2015","Tórax (Inclusive Órgãos Internos)","Típico-Com Cat","2806","Com Cat Registrada"
"2015","Tórax (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","66","Com Cat Registrada"
"2015","Tórax (Inclusive Órgãos Internos)","Trajeto-Com Cat","1374","Com Cat Registrada"
"2015","Tronco, não Informado","Típico-Com Cat","2373","Com Cat Registrada"
"2015","Tronco, não Informado","Doença do Trabalho-Com Cat","57","Com Cat Registrada"
"2015","Tronco, não Informado","Trajeto-Com Cat","703","Com Cat Registrada"
"2015","Tronco, Parte Múltiplas","Típico-Com Cat","2000","Com Cat Registrada"
"2015","Tronco, Parte Múltiplas","Doença do Trabalho-Com Cat","64","Com Cat Registrada"
"2015","Tronco, Parte Múltiplas","Trajeto-Com Cat","1087","Com Cat Registrada"
"2015","Ignorada","Sem Cat","113965","Sem Cat Registrada"
"2015","Ignorada","Sem Cat","628","Sem Cat Registrada"
"2015","Ignorada","Sem Cat","19","Sem Cat Registrada"
"2015","Ignorada","Sem Cat","14","Sem Cat Registrada"
"2016","Abdome (Inclusive Órgãos Internos)","Típico-Com Cat","2031","Com Cat Registrada"
"2016","Abdome (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","232","Com Cat Registrada"
"2016","Abdome (Inclusive Órgãos Internos)","Trajeto-Com Cat","971","Com Cat Registrada"
"2016","Antebraço (Entre O Punho e O Cotovelo)","Típico-Com Cat","12541","Com Cat Registrada"
"2016","Antebraço (Entre O Punho e O Cotovelo)","Doença do Trabalho-Com Cat","245","Com Cat Registrada"
"2016","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","3937","Com Cat Registrada"
"2016","Aparelho Circulatório","Típico-Com Cat","52","Com Cat Registrada"
"2016","Aparelho Circulatório","Doença do Trabalho-Com Cat","37","Com Cat Registrada"
"2016","Aparelho Circulatório","Trajeto-Com Cat","11","Com Cat Registrada"
"2016","Aparelho Digestivo","Típico-Com Cat","180","Com Cat Registrada"
"2016","Aparelho Digestivo","Doença do Trabalho-Com Cat","42","Com Cat Registrada"
"2016","Aparelho Digestivo","Trajeto-Com Cat","11","Com Cat Registrada"
"2016","Aparelho Gênito-Urinário","Típico-Com Cat","164","Com Cat Registrada"
"2016","Aparelho Gênito-Urinário","Doença do Trabalho-Com Cat","30","Com Cat Registrada"
"2016","Aparelho Gênito-Urinário","Trajeto-Com Cat","68","Com Cat Registrada"
"2016","Aparelho Respiratório","Típico-Com Cat","1131","Com Cat Registrada"
"2016","Aparelho Respiratório","Doença do Trabalho-Com Cat","164","Com Cat Registrada"
"2016","Aparelho Respiratório","Trajeto-Com Cat","48","Com Cat Registrada"
"2016","Artelho","Típico-Com Cat","1449","Com Cat Registrada"
"2016","Artelho","Doença do Trabalho-Com Cat","4","Com Cat Registrada"
"2016","Artelho","Trajeto-Com Cat","395","Com Cat Registrada"
"2016","Articulação do Tornozelo","Típico-Com Cat","12055","Com Cat Registrada"
"2016","Articulação do Tornozelo","Doença do Trabalho-Com Cat","71","Com Cat Registrada"
"2016","Articulação do Tornozelo","Trajeto-Com Cat","6720","Com Cat Registrada"
"2016","Boca (Inclusive Lábios, Dentes, Língua, Garga","Típico-Com Cat","1995","Com Cat Registrada"
"2016","Boca (Inclusive Lábios, Dentes, Língua, Garga","Doença do Trabalho-Com Cat","49","Com Cat Registrada"
"2016","Boca (Inclusive Lábios, Dentes, Língua, Garga","Trajeto-Com Cat","315","Com Cat Registrada"
"2016","Braço (Acima do Cotovelo)","Típico-Com Cat","3051","Com Cat Registrada"
"2016","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","60","Com Cat Registrada"
"2016","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1442","Com Cat Registrada"
"2016","Braço (Entre O Punho e O Ombro)","Típico-Com Cat","10397","Com Cat Registrada"
"2016","Braço (Entre O Punho e O Ombro)","Doença do Trabalho-Com Cat","604","Com Cat Registrada"
"2016","Braço (Entre O Punho e O Ombro)","Trajeto-Com Cat","4975","Com Cat Registrada"
"2016","Cabeça, não Informado","Típico-Com Cat","10864","Com Cat Registrada"
"2016","Cabeça, não Informado","Doença do Trabalho-Com Cat","605","Com Cat Registrada"
"2016","Cabeça, não Informado","Trajeto-Com Cat","2358","Com Cat Registrada"
"2016","Cabeça, Partes Múltiplas","Típico-Com Cat","3902","Com Cat Registrada"
"2016","Cabeça, Partes Múltiplas","Doença do Trabalho-Com Cat","80","Com Cat Registrada"
"2016","Cabeça, Partes Múltiplas","Trajeto-Com Cat","1902","Com Cat Registrada"
"2016","Cotovelo","Típico-Com Cat","2906","Com Cat Registrada"
"2016","Cotovelo","Doença do Trabalho-Com Cat","275","Com Cat Registrada"
"2016","Cotovelo","Trajeto-Com Cat","1545","Com Cat Registrada"
"2016","Coxa","Típico-Com Cat","2329","Com Cat Registrada"
"2016","Coxa","Doença do Trabalho-Com Cat","20","Com Cat Registrada"
